match_id,patch,team_a_top,team_a_jg,team_a_mid,team_a_adc,team_a_sup,team_b_top,team_b_jg,team_b_mid,team_b_adc,team_b_sup,team_a_win
NA1_5509185718,16.5,Kayle,Viego,Aurora,Corki,Galio,Mordekaiser,Briar,Ryze,Jhin,Senna,1
NA1_5511527459,16.5,Aatrox,Ambessa,Anivia,Smolder,Milio,Riven,Qiyana,Viktor,Varus,Janna,0
NA1_5511726970,16.5,Camille,MonkeyKing,Ahri,Ezreal,Poppy,Irelia,Rengar,Azir,Swain,Soraka,1
NA1_5507465418,16.5,Malphite,Zaahen,Hwei,Jinx,Seraphine,Nasus,JarvanIV,Zed,Yunara,Lulu,0
NA1_5511906687,16.5,Sion,Naafiri,Leblanc,Corki,Blitzcrank,Zaahen,Briar,Mel,Lucian,Thresh,0
NA1_5506126381,16.5,Singed,Volibear,Annie,Ashe,Thresh,Talon,LeeSin,TwistedFate,Caitlyn,Bard,0
NA1_5511756332,16.5,DrMundo,Qiyana,Akali,Swain,Leona,Mordekaiser,MasterYi,Sylas,Ashe,Seraphine,0
NA1_5510988763,16.5,Udyr,Ekko,Akshan,Kaisa,Blitzcrank,Zaahen,Zed,Akali,MissFortune,Braum,1
NA1_5511579726,16.5,Jax,Nocturne,Anivia,Vex,FiddleSticks,Sett,Graves,Vladimir,Ezreal,Leona,0
NA1_5511133138,16.5,Kled,Camille,Anivia,Yunara,Thresh,Zaahen,Gwen,Ahri,Lucian,Karma,1
NA1_5509470136,16.5,RekSai,Nidalee,Kled,Ezreal,Senna,Yasuo,Brand,Malphite,Lucian,Nami,0
NA1_5509222970,16.5,Teemo,Briar,Zed,Jhin,Zilean,Vayne,Ambessa,Akali,Ezreal,Rell,1
NA1_5511565381,16.5,Gwen,Vi,Zed,Kaisa,Nautilus,Illaoi,Talon,Ahri,Syndra,Bard,0
NA1_5509986086,16.5,Nasus,Ivern,Hwei,Ezreal,Nami,Yone,DrMundo,Veigar,Varus,Blitzcrank,1
NA1_5508724935,16.5,KSante,JarvanIV,Anivia,Draven,Thresh,Shen,Volibear,TwistedFate,Jinx,Sona,1
NA1_5505532159,16.5,Garen,Jayce,Aurora,Ashe,Braum,Olaf,Sejuani,Viego,Vayne,Lux,1
NA1_5509438057,16.5,Alistar,LeeSin,Ezreal,Lissandra,Blitzcrank,Mordekaiser,Nidalee,Orianna,Jinx,Morgana,0
NA1_5511056142,16.5,Illaoi,Kayn,Ahri,Jinx,Senna,Yone,DrMundo,Orianna,Caitlyn,Nami,1
NA1_5509713513,16.5,Gwen,JarvanIV,Viktor,Ashe,Hwei,Kayle,Graves,Aurora,Vayne,Ornn,1
NA1_5512335900,16.5,Fiora,Zac,Veigar,Samira,Quinn,Gnar,LeeSin,Akali,Lucian,Bard,1
NA1_5510062342,16.5,Darius,Zaahen,Ahri,Kaisa,Nautilus,Smolder,FiddleSticks,Kled,Mordekaiser,Senna,0
NA1_5509155699,16.5,Ambessa,JarvanIV,Annie,Smolder,Bard,Kayle,Shaco,Yasuo,Ziggs,Thresh,0
NA1_5511154420,16.5,Kindred,Brand,Akshan,Ashe,Braum,Kled,Singed,Ahri,Corki,Nautilus,1
NA1_5510279219,16.5,Ambessa,Graves,Aurora,Ekko,Lulu,Ornn,Naafiri,Leblanc,Zoe,Alistar,1
NA1_5508301522,16.5,Akali,Khazix,Zoe,Kaisa,Leona,Heimerdinger,MonkeyKing,Nocturne,Draven,Nautilus,0
NA1_5506715063,16.5,DrMundo,Sylas,Akali,Senna,Leona,Zed,Kindred,AurelionSol,Morgana,Karma,0
NA1_5507120933,16.5,Kled,Zac,Hwei,Sivir,Nami,Renekton,Fizz,Akali,Xayah,Thresh,1
NA1_5506221227,16.5,Ornn,Lillia,Viktor,Draven,Nautilus,Smolder,XinZhao,Vladimir,Ashe,Swain,0
NA1_5507698465,16.5,Chogath,Jayce,Pantheon,Ezreal,Karma,Irelia,RekSai,Leblanc,Lucian,Senna,1
NA1_5506759528,16.5,Garen,Nunu,Pantheon,Zyra,Seraphine,Riven,LeeSin,Zoe,Caitlyn,Karma,1
NA1_5506911250,16.5,Ornn,XinZhao,Naafiri,Caitlyn,Milio,Zaahen,Morgana,Cassiopeia,Ashe,Nami,0
NA1_5506351357,16.5,Gangplank,Ekko,Yone,Tristana,Bard,Veigar,Zeri,Illaoi,Sivir,Karma,0
NA1_5508256701,16.5,Kled,Ekko,Katarina,Tristana,Lulu,MasterYi,Khazix,Orianna,Caitlyn,Sona,1
NA1_5511437776,16.5,Chogath,MonkeyKing,Anivia,Jinx,Nami,Singed,Kayn,Syndra,Yasuo,Neeko,1
NA1_5508977417,16.5,Jax,Graves,Malzahar,Karthus,Nami,Urgot,Jayce,Kassadin,Yunara,Sona,0
NA1_5511343481,16.5,KSante,Fizz,Viktor,Corki,Lulu,Sejuani,Graves,Anivia,Jhin,Zilean,0
NA1_5507256327,16.5,Akali,Graves,Hwei,Zeri,Nami,Heimerdinger,MasterYi,Sylas,Aphelios,Rakan,1
NA1_5510869073,16.5,Gnar,MasterYi,Galio,Lucian,Zilean,Mordekaiser,Naafiri,Veigar,Smolder,Nami,0
NA1_5509763742,16.5,Kayle,RekSai,Pantheon,Kaisa,Alistar,Neeko,Nocturne,Zed,Jinx,Blitzcrank,0
NA1_5507972398,16.5,Gragas,Kayn,Akali,Vayne,Lulu,Yone,Teemo,Galio,Twitch,Nami,1
NA1_5507514019,16.5,Darius,Zed,Azir,Ashe,Lulu,TwistedFate,Ambessa,Vladimir,Caitlyn,Lux,0
NA1_5508335213,16.5,Aatrox,Pantheon,Ahri,Kaisa,Lulu,Corki,Ambessa,Sylas,AurelionSol,Rell,0
NA1_5509931572,16.5,Gangplank,Zyra,Viktor,MissFortune,Thresh,Kayle,Zaahen,Talon,Kaisa,Nautilus,1
NA1_5509628760,16.5,RekSai,Teemo,Zed,AurelionSol,Annie,Riven,Vi,Ahri,Kaisa,Yuumi,0
NA1_5511848729,16.5,Aatrox,Zyra,Vayne,Lux,Sona,Vex,Taliyah,Zed,MissFortune,Alistar,0
NA1_5505735138,16.5,Garen,Ambessa,Akali,Jinx,Zilean,Jax,Viego,Zed,Mel,Karma,0
NA1_5507043341,16.5,Fiora,DrMundo,Viktor,Tristana,Nami,Jax,Zaahen,Yone,Smolder,Bard,1
NA1_5510095756,16.5,Camille,Shaco,Lissandra,Ezreal,Nami,Renekton,MonkeyKing,Yasuo,Smolder,Sona,1
NA1_5511514423,16.5,Darius,LeeSin,Lissandra,Ezreal,Xerath,Sion,Graves,Malzahar,Aphelios,Senna,1
NA1_5509305662,16.5,Ambessa,Rammus,Xerath,Jinx,Nautilus,Camille,Shen,Katarina,Kaisa,Sona,0
NA1_5508032886,16.5,Kennen,LeeSin,Katarina,Xayah,Rakan,Zed,Jax,Vex,Brand,Zilean,0
NA1_5509553800,16.5,Kennen,Lillia,Katarina,Ezreal,Thresh,Riven,LeeSin,Zaahen,Mel,Rell,0
NA1_5511345037,16.5,Briar,Ivern,Mel,Samira,Thresh,Rumble,Shen,Qiyana,Sivir,Yuumi,1
NA1_5509116345,16.5,Graves,Camille,Ahri,Varus,Rell,Heimerdinger,Ekko,Kassadin,Draven,Janna,1
NA1_5511976686,16.5,Darius,Evelynn,Yasuo,Udyr,Yuumi,Lissandra,Nasus,Katarina,Caitlyn,Brand,0
NA1_5510193587,16.5,DrMundo,Udyr,Sylas,Corki,Pantheon,Mordekaiser,Ambessa,Ahri,Twitch,Leona,0
NA1_5508090209,16.5,Galio,Nunu,Qiyana,Caitlyn,Braum,Kayn,Vi,Zoe,Viktor,Thresh,0
NA1_5507694815,16.5,Chogath,Graves,Corki,Lucian,Zac,DrMundo,Viego,Viktor,Jinx,Karma,1
NA1_5511738602,16.5,Jayce,Ambessa,Viktor,Ashe,Blitzcrank,Rumble,FiddleSticks,Tristana,Corki,Sona,0
NA1_5511333654,16.5,Aurora,Teemo,Yone,Yunara,Pyke,Nasus,Viego,Varus,Kaisa,Mel,1
NA1_5511424977,16.5,Teemo,Khazix,Anivia,Brand,Leona,Vladimir,Diana,Kennen,Ezreal,Thresh,1
NA1_5512192380,16.5,Aatrox,Graves,Galio,Caitlyn,Nami,Fiora,Volibear,Akali,Jinx,Blitzcrank,0
NA1_5509296371,16.5,Darius,Zaahen,TwistedFate,Draven,Morgana,Nasus,Taliyah,Fizz,Tryndamere,Nautilus,1
NA1_5511037509,16.5,Ornn,Trundle,Ekko,Senna,Karma,Varus,Jayce,Leblanc,Veigar,Poppy,1
NA1_5508148289,16.5,Akshan,Karthus,Aurora,Lucian,Neeko,Kennen,Ambessa,Galio,Corki,Nami,0
NA1_5509386112,16.5,Mordekaiser,Nocturne,Xerath,Ezreal,Senna,Ryze,Khazix,Qiyana,Kaisa,Viego,1
NA1_5510128823,16.5,Akali,Hecarim,Nunu,Lucian,Blitzcrank,Yorick,Rammus,Yone,Xayah,Soraka,1
NA1_5508404989,16.5,Gangplank,FiddleSticks,KogMaw,Hwei,Zoe,Leblanc,MasterYi,AurelionSol,Varus,Leona,0
NA1_5512345180,16.5,Rengar,Briar,Zeri,Lux,Leona,Singed,LeeSin,Syndra,AurelionSol,Janna,0
NA1_5508227426,16.5,Lissandra,Ambessa,TwistedFate,Ezreal,Nami,Singed,Naafiri,Annie,Senna,FiddleSticks,0
NA1_5510293882,16.5,Nasus,Malphite,Katarina,Ezreal,Karma,Yasuo,Zyra,Yone,Kaisa,Thresh,0
NA1_5506862408,16.5,Renekton,JarvanIV,Ryze,Brand,Nami,Rumble,Talon,Naafiri,Syndra,Thresh,0
NA1_5511698712,16.5,KSante,FiddleSticks,Zilean,Ezreal,Leona,Zaahen,Naafiri,TwistedFate,Varus,Pantheon,1
NA1_5510234273,16.5,Gwen,Qiyana,Sylas,Vayne,Ziggs,Renekton,Shen,Lux,Draven,Rell,0
NA1_5507704695,16.5,Rumble,Zaahen,Katarina,Ashe,Seraphine,Singed,RekSai,Mel,Ziggs,Zilean,0
NA1_5510342662,16.5,Aatrox,Hecarim,Galio,Tristana,Karma,Fiora,Zaahen,Hwei,Vladimir,Yuumi,0
NA1_5510291033,16.5,Chogath,Graves,Veigar,Sivir,FiddleSticks,Jax,LeeSin,Viktor,Caitlyn,Morgana,1
NA1_5511859815,16.5,Irelia,Teemo,Sylas,Sivir,Ahri,Malphite,Jayce,Azir,Jinx,Alistar,0
NA1_5510475940,16.5,KSante,LeeSin,Syndra,Jinx,TahmKench,Rumble,Nunu,Akshan,Tristana,Nautilus,1
NA1_5508349759,16.5,Rumble,Shaco,Zed,Jinx,Blitzcrank,Varus,LeeSin,Yasuo,Swain,Nami,1
NA1_5509521911,16.5,Ambessa,JarvanIV,Swain,Senna,Nami,Kennen,Neeko,Katarina,Ashe,Sona,0
NA1_5510337018,16.5,Aatrox,Zaahen,Sylas,Yasuo,Xerath,Nasus,Ambessa,Lissandra,Corki,Nami,0
NA1_5510927042,16.5,Jax,Briar,Pantheon,Caitlyn,Brand,Kennen,Graves,Ahri,Draven,Rell,1
NA1_5511392475,16.5,Aurora,Kayn,Fizz,Smolder,Ornn,DrMundo,Diana,Mel,Jinx,Blitzcrank,1
NA1_5507533518,16.5,Kennen,Amumu,Zed,Ezreal,Sona,Vladimir,Hecarim,JarvanIV,Zeri,Yuumi,0
NA1_5512369939,16.5,Fiora,Ekko,Malzahar,Smolder,Thresh,Olaf,Ivern,Graves,Kaisa,Braum,1
NA1_5508971876,16.5,Fiora,Elise,Viktor,Jinx,Milio,Gwen,Shen,TwistedFate,Jhin,KSante,1
NA1_5506862322,16.5,DrMundo,Evelynn,Anivia,Aphelios,Senna,Singed,Kindred,Qiyana,Lucian,Nami,1
NA1_5511158430,16.5,Camille,JarvanIV,Galio,Xayah,Bard,Chogath,Nunu,Ahri,Sivir,Thresh,1
NA1_5507694200,16.5,Gangplank,Nidalee,Akshan,Ezreal,Karma,Kled,Graves,Xerath,Draven,Alistar,0
NA1_5506446328,16.5,Aatrox,Ambessa,Viktor,Jinx,Lulu,Vayne,DrMundo,Lissandra,Kaisa,Renata,0
NA1_5509165962,16.5,Camille,Graves,Hwei,Aphelios,Nautilus,DrMundo,Rumble,Ahri,Corki,Nami,1
NA1_5510282669,16.5,Akshan,Hecarim,Viktor,Zeri,Morgana,Gangplank,Nasus,TwistedFate,Veigar,Nautilus,1
NA1_5509588042,16.5,Renekton,Nunu,Sion,MissFortune,Milio,Vayne,Taliyah,Sett,Smolder,TahmKench,0
NA1_5509820814,16.5,Renekton,Graves,Zoe,Ezreal,Zilean,Varus,Pantheon,Sylas,Sivir,Janna,1
NA1_5507735707,16.5,Qiyana,JarvanIV,Viktor,Jinx,Nami,Zaahen,Ekko,Yone,Ashe,Zilean,1
NA1_5512403487,16.5,Kled,MasterYi,Ryze,Tristana,Alistar,Rengar,Graves,Nasus,Azir,Seraphine,1
NA1_5507101484,16.5,Chogath,Taliyah,Qiyana,Caitlyn,Zilean,Kayle,LeeSin,Anivia,MissFortune,Camille,0
NA1_5509718487,16.5,Akali,JarvanIV,Viktor,Jhin,Thresh,Gwen,Graves,Fizz,Lucian,Leona,1
NA1_5506150131,16.5,Jax,Gwen,Aurora,Kaisa,Neeko,Rumble,Hecarim,Anivia,Draven,Zilean,0
NA1_5511302637,16.5,Fiora,Kindred,Swain,Ashe,Lux,Riven,Fizz,Veigar,Ezreal,Sona,0
NA1_5507578119,16.5,Aatrox,Khazix,Lux,Caitlyn,Thresh,Riven,Diana,Yasuo,MissFortune,Nami,0
NA1_5511690580,16.5,Jinx,JarvanIV,Vladimir,Zac,Elise,Varus,Pantheon,Galio,Smolder,Pyke,0
NA1_5511320067,16.5,Kennen,Talon,Chogath,Ashe,Vex,Shen,Rengar,Taliyah,Tristana,Janna,0
NA1_5510787541,16.5,Briar,RekSai,Ekko,Ashe,Poppy,Kennen,JarvanIV,AurelionSol,Jhin,Renata,0
NA1_5510593226,16.5,Gragas,Graves,Leblanc,Samira,Pyke,Kled,LeeSin,Ahri,Ezreal,Lulu,0
NA1_5508585092,16.5,Ambessa,LeeSin,Taliyah,Jinx,Sona,Camille,Nidalee,Vex,Aphelios,Janna,0
NA1_5505893987,16.5,Chogath,JarvanIV,Naafiri,Lucian,Velkoz,Irelia,Rengar,Corki,Hwei,Taric,0
NA1_5508806273,16.5,KSante,LeeSin,Taliyah,Jhin,Senna,Vayne,Ambessa,Syndra,Yunara,Lulu,0
NA1_5506431132,16.5,KSante,Viego,Ahri,Yunara,Thresh,Kayle,LeeSin,Hwei,Tristana,Zilean,0
NA1_5509294520,16.5,Gragas,Shaco,Yasuo,Senna,Alistar,Shen,FiddleSticks,Qiyana,Xayah,Rakan,1
NA1_5508161331,16.5,Ornn,Karthus,Yasuo,Lucian,Braum,Zaahen,Viego,Viktor,Kaisa,Rell,1
NA1_5509676258,16.5,Ornn,Kayn,Nasus,Aphelios,Thresh,Tryndamere,Nunu,Ekko,Draven,Soraka,0
NA1_5509684548,16.5,Mordekaiser,Hecarim,Ahri,Ashe,Seraphine,Shen,Lillia,Nasus,Veigar,Sona,0
NA1_5509005445,16.5,Malphite,RekSai,Kassadin,Ezreal,Sona,Vladimir,MasterYi,Smolder,Caitlyn,Yuumi,0
NA1_5508429788,16.5,Gangplank,Zac,Lux,Yasuo,Morgana,Sion,Viego,Orianna,Aphelios,Nami,1
NA1_5507667143,16.5,Camille,Udyr,Zoe,Sivir,Mel,Vladimir,Ambessa,Yasuo,Jhin,Seraphine,1
NA1_5510188985,16.5,Gnar,XinZhao,Orianna,Kaisa,Seraphine,Yone,Kindred,Xerath,Jinx,Rell,1
NA1_5510722492,16.5,Rumble,Kayn,Irelia,Samira,Seraphine,TahmKench,Belveth,Taliyah,Xayah,Karma,0
NA1_5509387577,16.5,Garen,Udyr,Akshan,Hwei,Nami,Yorick,Graves,Fizz,Ezreal,Nautilus,1
NA1_5506289740,16.5,Malphite,Graves,Galio,Jinx,Senna,Sylas,LeeSin,Syndra,Draven,Nautilus,0
NA1_5511191882,16.5,Singed,Nunu,Kayle,Samira,Alistar,Zaahen,Lillia,Yasuo,Ezreal,Maokai,1
NA1_5512285284,16.5,Irelia,Ekko,Ahri,Yunara,Ezreal,Jax,Sylas,Caitlyn,Sivir,Karma,0
NA1_5509806913,16.5,Ornn,Graves,Vladimir,Jhin,Poppy,XinZhao,Amumu,Ahri,Jinx,Janna,1
NA1_5510412813,16.5,Akali,Naafiri,Galio,Aphelios,Nidalee,DrMundo,Rengar,KogMaw,Lucian,Sona,1
NA1_5507202837,16.5,Garen,JarvanIV,Leblanc,Vayne,Karma,Jax,Sejuani,Naafiri,Ezreal,Velkoz,0
NA1_5512027364,16.5,Garen,Graves,TwistedFate,MissFortune,Milio,Sion,Zaahen,Veigar,Corki,Seraphine,1
NA1_5506174352,16.5,Jax,Graves,Udyr,Xayah,Karma,Shen,LeeSin,Anivia,Ezreal,Bard,0
NA1_5511040787,16.5,Gragas,Kayn,Yone,Lucian,Braum,Volibear,MasterYi,Nasus,Smolder,Ashe,0
NA1_5508163634,16.5,Illaoi,JarvanIV,Orianna,Yunara,Nami,Zac,Ambessa,Anivia,Jinx,Thresh,1
NA1_5506062159,16.5,Aurora,Nocturne,Talon,Ashe,Milio,Heimerdinger,Zaahen,Anivia,Jhin,Nami,1
NA1_5508617985,16.5,Irelia,Sylas,Akali,Corki,Leona,Nasus,JarvanIV,Ekko,Caitlyn,Alistar,1
NA1_5507640591,16.5,Cassiopeia,Rengar,Mel,MissFortune,Leona,Yone,MasterYi,Anivia,Ezreal,Zoe,1
NA1_5510434537,16.5,Jax,Briar,Ryze,Yunara,Velkoz,Urgot,Irelia,Xerath,Caitlyn,Soraka,1
NA1_5509620753,16.5,Ornn,Graves,Taliyah,Caitlyn,Braum,Yone,Ekko,Xerath,Jinx,Nami,1
NA1_5509740755,16.5,Garen,Nocturne,Kassadin,Zeri,Yuumi,Gnar,Udyr,Ahri,Kaisa,Milio,0
NA1_5507494110,16.5,Irelia,Shyvana,Malzahar,Ezreal,Soraka,Kayn,Graves,Smolder,Ziggs,Nautilus,0
NA1_5508750084,16.5,Urgot,Shen,Chogath,Draven,Nautilus,Yasuo,Viego,KogMaw,Varus,Rell,0
NA1_5509273309,16.5,Ivern,LeeSin,Katarina,Caitlyn,Sona,Jax,Viego,Galio,Ashe,Seraphine,1
NA1_5511416842,16.5,Garen,Poppy,Katarina,Yunara,Pyke,Maokai,Kayn,Zoe,Jinx,Thresh,0
NA1_5509444127,16.5,DrMundo,Graves,Akali,Corki,Nami,Kennen,Jax,Zoe,Caitlyn,Bard,1
NA1_5512367258,16.5,Darius,Chogath,Karthus,Lucian,Nami,Mordekaiser,Rengar,Anivia,Twitch,Thresh,1
NA1_5511653421,16.5,Poppy,Warwick,Viktor,Ashe,Milio,Urgot,MasterYi,TwistedFate,Ezreal,Sona,1
NA1_5511471402,16.5,Corki,Hecarim,Ahri,Swain,Ashe,Sion,Khazix,Zed,Mel,Karma,0
NA1_5511474219,16.5,Aurora,Graves,Sion,KogMaw,Nautilus,Chogath,LeeSin,Cassiopeia,Lucian,Milio,1
NA1_5505566060,16.5,DrMundo,Malphite,Vladimir,Lucian,Milio,Yone,Graves,Hwei,Smolder,Zyra,1
NA1_5505935986,16.5,Chogath,Ambessa,Ahri,Jhin,Lux,Yone,Rengar,Orianna,Aphelios,Thresh,1
NA1_5509936156,16.5,Vladimir,Hecarim,Ahri,Nilah,Yuumi,Yasuo,LeeSin,Syndra,Ezreal,Pyke,0
NA1_5511683451,16.5,Jayce,Khazix,Ekko,Kalista,Pyke,Yorick,Poppy,Aurora,Sivir,Sona,0
NA1_5511197505,16.5,Kennen,Kindred,Jayce,Smolder,Rakan,Udyr,Talon,Sylas,Ezreal,Karma,1
NA1_5510792550,16.5,Ambessa,DrMundo,Katarina,Jinx,Xerath,Jax,Gragas,Yone,Smolder,Soraka,1
NA1_5505590222,16.5,Ornn,Graves,Vladimir,Samira,Nautilus,Rumble,LeeSin,Jayce,Kaisa,Neeko,1
NA1_5511238783,16.5,Quinn,Nunu,Sylas,Jhin,Leona,Rumble,Viego,Mel,Vayne,Alistar,1
NA1_5510084832,16.5,Volibear,Jayce,Akali,Viktor,Bard,Warwick,Shaco,Pantheon,Brand,Nami,0
NA1_5508658403,16.5,Nasus,XinZhao,Nunu,Lucian,Nami,Ornn,Zac,Orianna,Nilah,Nautilus,1
NA1_5509644034,16.5,TahmKench,Rengar,Fizz,Seraphine,Pyke,Zac,Graves,Hwei,Brand,Nami,1
NA1_5508799188,16.5,Mordekaiser,DrMundo,Cassiopeia,Corki,Zyra,Shen,Talon,KogMaw,Caitlyn,Janna,0
NA1_5506187413,16.5,Fiora,Diana,Mel,MissFortune,Karma,Sett,Jax,Ahri,Jhin,Xerath,1
NA1_5507625694,16.5,Gwen,Naafiri,Sylas,Samira,Nautilus,Pantheon,Ivern,Yone,Mel,Rell,0
NA1_5511597530,16.5,Swain,Sylas,Zed,Jhin,Nami,Udyr,Viego,Ahri,Varus,Nautilus,0
NA1_5508094065,16.5,Renekton,Udyr,Vex,Ezreal,Senna,Riven,Kindred,Viktor,Smolder,Janna,0
NA1_5507406413,16.5,Garen,Talon,Sylas,Lucian,Sona,Singed,XinZhao,Ekko,Corki,Nami,1
NA1_5507225995,16.5,Malphite,Zyra,Yasuo,Jhin,Pyke,Sylas,Udyr,Fizz,Sivir,Nami,0
NA1_5507538942,16.5,Ambessa,XinZhao,Anivia,Seraphine,Soraka,Sett,Elise,Viego,Ezreal,Morgana,1
NA1_5512237200,16.5,Camille,Graves,Akali,MissFortune,Lux,KSante,Aatrox,Diana,Ezreal,Zyra,0
NA1_5512433057,16.5,Camille,Graves,Ekko,Ashe,Pantheon,Rumble,Diana,Talon,Yasuo,Sona,1
NA1_5508096612,16.5,Poppy,Ekko,Malzahar,Draven,Rell,Vayne,Lillia,Ahri,Cassiopeia,Alistar,0
NA1_5509696482,16.5,Shen,Zyra,Anivia,Caitlyn,Seraphine,Yorick,Ekko,Veigar,Ashe,Milio,0
NA1_5509446134,16.5,Renekton,Graves,Ahri,Smolder,Morgana,Vayne,LeeSin,Neeko,Varus,Leona,1
NA1_5505562144,16.5,Fiora,FiddleSticks,Zed,Jhin,Karma,Gnar,Khazix,Katarina,Lux,Senna,1
NA1_5511340949,16.5,Draven,Vi,TwistedFate,Caitlyn,Nami,Sett,Lillia,Viktor,Ezreal,Senna,0
NA1_5509362836,16.5,Garen,Gwen,Zoe,Jhin,Bard,Gragas,Belveth,Sion,Katarina,Poppy,1
NA1_5510407572,16.5,Gragas,Graves,KogMaw,MissFortune,Leona,Kennen,MonkeyKing,Kassadin,Corki,Soraka,0
NA1_5508224186,16.5,Garen,FiddleSticks,Xerath,Kaisa,Thresh,Gnar,Shen,TwistedFate,Samira,Nidalee,1
NA1_5509326957,16.5,Zaahen,LeeSin,Zoe,Lucian,Yuumi,Zac,Aatrox,Zed,Kaisa,Nautilus,0
NA1_5510141749,16.5,Rengar,Graves,Lissandra,Ezreal,Rakan,Sion,Shaco,Zed,Kaisa,Maokai,1
NA1_5506061519,16.5,Gnar,Talon,Orianna,Brand,Alistar,Jax,LeeSin,Sylas,Varus,Shaco,1
NA1_5508261308,16.5,Nasus,Nocturne,RekSai,Aphelios,Milio,Sion,Rengar,Gnar,Lucian,Braum,1
NA1_5511084233,16.5,Gangplank,Ambessa,Xerath,Xayah,Pyke,Nautilus,Rengar,Ahri,Brand,Leona,1
NA1_5505517744,16.5,Rumble,MonkeyKing,Galio,MissFortune,Anivia,Sion,Volibear,Katarina,Caitlyn,Braum,0
NA1_5512077829,16.5,Sion,Graves,Mel,Corki,Nami,Zoe,Udyr,Akali,Jhin,Seraphine,1
NA1_5511084281,16.5,Jayce,Taliyah,Ahri,Corki,Nami,Ryze,Zac,Nasus,Senna,Bard,1
NA1_5509231038,16.5,Cassiopeia,LeeSin,Viktor,Yunara,Nautilus,Kled,Rengar,Zoe,Twitch,Anivia,1
NA1_5511635795,16.5,Ambessa,MasterYi,Galio,Swain,Brand,Yone,Olaf,Sylas,Jinx,Sona,1
NA1_5510398774,16.5,Gwen,XinZhao,Qiyana,Senna,Nautilus,Jax,Graves,Viktor,Jhin,Brand,0
NA1_5507789881,16.5,Ornn,Shaco,Xerath,Jhin,Nami,Yone,Zed,Leblanc,Caitlyn,Milio,0
NA1_5512396695,16.5,Kled,Khazix,Syndra,TwistedFate,Thresh,Ornn,Graves,Qiyana,Swain,Nautilus,1
NA1_5506291752,16.5,Sion,Elise,Naafiri,Yunara,Pyke,Yone,Ekko,Taliyah,Caitlyn,Lulu,0
NA1_5510917986,16.5,Chogath,Shen,Ahri,Aphelios,Blitzcrank,Zaahen,Rengar,Naafiri,KogMaw,Milio,0
NA1_5511665176,16.5,Malphite,Graves,Seraphine,Hwei,Nami,Urgot,Viego,Annie,Sivir,Lulu,0
NA1_5510656073,16.5,DrMundo,LeeSin,Akali,Smolder,Swain,Shen,Zaahen,Xerath,Jhin,Pyke,1
NA1_5506143941,16.5,AurelionSol,Hecarim,Irelia,Ziggs,Janna,Sett,Diana,Zed,MissFortune,Xerath,1
NA1_5506884636,16.5,Vayne,Warwick,Galio,Caitlyn,Lux,Zaahen,Skarner,Zed,Ashe,Braum,0
NA1_5509381365,16.5,Ambessa,Hecarim,Galio,Lucian,Sona,Zaahen,Rengar,Ekko,Mel,Nautilus,0
NA1_5509729410,16.5,Renekton,Diana,Yasuo,Swain,Senna,Singed,Viego,Ahri,Jhin,Zyra,0
NA1_5507026770,16.5,Sion,Aatrox,Aurora,Brand,Thresh,Volibear,Riven,Leblanc,Aphelios,Blitzcrank,1
NA1_5507646169,16.5,Riven,MasterYi,Vladimir,Ezreal,Janna,Zaahen,Nunu,AurelionSol,Kaisa,Bard,1
NA1_5508204312,16.5,Darius,Chogath,Ekko,Mel,Soraka,Shaco,Sion,Qiyana,Corki,Senna,0
NA1_5511001313,16.5,Garen,Sylas,Lux,Jinx,Braum,Jayce,Jax,Talon,Kaisa,Leona,1
NA1_5509577581,16.5,Darius,Viego,Syndra,Twitch,Karma,Gnar,Nidalee,Sion,Jhin,Blitzcrank,1
NA1_5511458025,16.5,Heimerdinger,XinZhao,Akshan,Swain,Blitzcrank,Renekton,Hecarim,Malzahar,Senna,Soraka,0
NA1_5506352456,16.5,Nasus,Sejuani,Ryze,Senna,TahmKench,Vayne,Jayce,Katarina,Varus,Alistar,1
NA1_5512296327,16.5,Darius,Lillia,Ryze,Vayne,Braum,Poppy,MasterYi,Viktor,Swain,Leona,1
NA1_5511555961,16.5,Gwen,Shen,Qiyana,Zeri,Seraphine,Ornn,Zed,Lissandra,Caitlyn,Karma,1
NA1_5508857493,16.5,Ornn,LeeSin,Velkoz,Kaisa,Pyke,Yone,Elise,Zed,Caitlyn,Yuumi,1
NA1_5511394784,16.5,Aurora,MonkeyKing,Pantheon,Kaisa,Leona,Chogath,Graves,Zed,Mel,Senna,1
NA1_5508147722,16.5,Jax,Zaahen,Sejuani,Mel,Zilean,Qiyana,Ivern,Viktor,Kaisa,Bard,0
NA1_5506612859,16.5,Garen,Zyra,Yasuo,Ezreal,Karma,Sett,Viego,Fizz,Caitlyn,Lux,1
NA1_5510850247,16.5,Chogath,Ekko,Qiyana,Draven,Nami,Karma,Ambessa,Galio,Yunara,Jayce,0
NA1_5508113125,16.5,Garen,Rengar,Lissandra,Smolder,Bard,Kayle,Skarner,Leblanc,Corki,Nautilus,0
NA1_5505588177,16.5,Nasus,Hecarim,Hwei,Caitlyn,Lux,Singed,FiddleSticks,Yone,Ashe,Braum,1
NA1_5508719558,16.5,Irelia,Nocturne,Zoe,Vayne,Karma,Udyr,Kindred,Lux,Veigar,Soraka,1
