match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5510680697,16.5,Ambessa,Nidalee,Vex,Corki,Alistar,Sion,Qiyana,Yasuo,Sivir,Seraphine,1
NA1_5508296164,16.5,Zaahen,LeeSin,Lissandra,Sion,Zoe,Jayce,Nocturne,Vex,Draven,TahmKench,0
NA1_5508063469,16.5,Darius,Sylas,Diana,MissFortune,Thresh,Nasus,Qiyana,Vex,Yasuo,Lulu,0
NA1_5512418862,16.5,Shen,Elise,Lissandra,Sivir,Nami,DrMundo,Warwick,Yasuo,Jinx,FiddleSticks,1
NA1_5505651186,16.5,Varus,Karthus,Katarina,Draven,Yuumi,Yasuo,FiddleSticks,Orianna,Senna,Ivern,0
NA1_5509606751,16.5,Sejuani,Talon,Azir,Tristana,Nami,Sett,RekSai,TwistedFate,Jinx,Yuumi,0
NA1_5511677888,16.5,DrMundo,Khazix,Varus,Twitch,Karma,Irelia,LeeSin,Neeko,KogMaw,Taric,1
NA1_5511100709,16.5,Mordekaiser,Talon,Taliyah,Sivir,Nautilus,Volibear,Graves,TwistedFate,Draven,Janna,1
NA1_5511066489,16.5,Vladimir,Shaco,Kayle,Caitlyn,Nami,Jax,LeeSin,Hwei,Jhin,Blitzcrank,1
NA1_5507648697,16.5,Galio,Hecarim,Xerath,Twitch,Morgana,Gwen,Rumble,Yasuo,Ashe,Seraphine,0
NA1_5510843223,16.5,Zaahen,Elise,Yone,Jinx,Xerath,Maokai,Shen,Malzahar,Senna,Milio,0
NA1_5507284953,16.5,Swain,RekSai,Leblanc,Ashe,Rell,Ornn,Graves,Kassadin,Ezreal,Milio,1
NA1_5509630123,16.5,Aatrox,Naafiri,FiddleSticks,Smolder,Lux,Jayce,Nasus,Fizz,Mel,Nautilus,0
NA1_5511262039,16.5,Ambessa,Jayce,TwistedFate,Jhin,Brand,Fiora,Evelynn,Naafiri,Senna,Pyke,0
NA1_5510538135,16.5,Sion,Graves,Hwei,Vayne,Shaco,Ornn,Volibear,Zed,Ezreal,Soraka,0
NA1_5512328646,16.5,Sion,Rengar,Talon,Veigar,Braum,Fiora,Graves,Syndra,Ziggs,Rakan,1
NA1_5507392291,16.5,Jayce,Nidalee,Zoe,Lucian,Sona,Jhin,Graves,Irelia,Hwei,Morgana,1
NA1_5512228168,16.5,Camille,LeeSin,Ryze,Jinx,TahmKench,Renekton,Viego,TwistedFate,Mel,Soraka,0
NA1_5506611024,16.5,Shen,Karthus,Zed,Yunara,Yuumi,Mordekaiser,Elise,Yone,Smolder,Karma,0
NA1_5511836677,16.5,Urgot,Amumu,Katarina,Brand,Morgana,Sion,Viego,Leblanc,Yunara,Pyke,0
NA1_5506909395,16.5,Kayle,RekSai,Ekko,Ashe,Karma,Yone,Belveth,Aurora,Aphelios,Milio,1
NA1_5507352771,16.5,Garen,Pantheon,AurelionSol,Corki,Yuumi,Zaahen,Karthus,Kennen,Ezreal,Nautilus,1
NA1_5506890734,16.5,Darius,Briar,Diana,Jhin,Camille,Fiora,Talon,Ryze,Jinx,Janna,0
NA1_5510043299,16.5,Cassiopeia,Nasus,Hwei,Jhin,Leona,Pantheon,Gwen,Anivia,Ezreal,Morgana,0
NA1_5507365783,16.5,Sion,Ekko,Aurora,Jinx,Lulu,Chogath,Nocturne,Naafiri,Samira,Teemo,1
NA1_5512303003,16.5,Ornn,FiddleSticks,Yasuo,Aphelios,Sona,Anivia,Viego,Galio,Vayne,Leona,0
NA1_5508486614,16.5,Jayce,Olaf,Orianna,Sivir,Karma,Tryndamere,Darius,Syndra,Twitch,Rell,1
NA1_5511280590,16.5,FiddleSticks,LeeSin,Kassadin,Senna,TahmKench,Gangplank,Rengar,Katarina,Yunara,Nami,1
NA1_5509243497,16.5,Gnar,Mordekaiser,Zed,Aphelios,Janna,Jayce,Rengar,TwistedFate,Jhin,Yuumi,1
NA1_5507797434,16.5,Gnar,Zyra,Taliyah,Smolder,Karma,Jayce,Graves,Zoe,Draven,Rell,0
NA1_5511123628,16.5,Urgot,LeeSin,Zed,Veigar,Neeko,Malphite,Khazix,Xerath,Kaisa,Pyke,0
NA1_5508818043,16.5,Akali,Hecarim,Katarina,Jinx,Yuumi,Singed,Talon,Hwei,Tristana,Leona,0
NA1_5508060635,16.5,Fiora,Shaco,Yasuo,Mel,Nami,Udyr,Kindred,Taliyah,Zyra,Leona,0
NA1_5510970302,16.5,Gragas,Fizz,Graves,Jhin,Karma,Aatrox,Brand,Vladimir,Vayne,Yuumi,1
NA1_5507353617,16.5,Garen,RekSai,Ahri,Mel,Nautilus,Shen,Hecarim,Orianna,Twitch,Sona,0
NA1_5507338746,16.5,Irelia,XinZhao,Mel,Zyra,Thresh,Riven,Sylas,Ahri,Draven,Pyke,1
NA1_5505982373,16.5,Volibear,Viego,Malzahar,Yunara,Nami,Trundle,Sejuani,Yasuo,Draven,Pyke,0
NA1_5512362090,16.5,AurelionSol,Zac,Yone,Vayne,Lulu,Chogath,Qiyana,Vladimir,Swain,Anivia,1
NA1_5510244792,16.5,Malphite,Zed,Ahri,Zeri,Bard,Garen,Sylas,Akali,Vayne,Sona,0
NA1_5509959491,16.5,KSante,Fizz,Zed,Kaisa,Maokai,Shen,Hecarim,Ryze,Ezreal,Soraka,0
NA1_5510481610,16.5,Jayce,Taliyah,Zed,Jhin,Soraka,Irelia,LeeSin,Lissandra,Jinx,Janna,1
NA1_5511142682,16.5,Gnar,Jax,Viktor,Ashe,Seraphine,Malphite,Ambessa,Illaoi,Samira,Alistar,0
NA1_5508630592,16.5,Mordekaiser,Taliyah,Kled,Corki,Nami,Ornn,Khazix,Veigar,Jinx,Sona,0
NA1_5506007272,16.5,Riven,Karthus,Irelia,Yunara,Lulu,Olaf,Graves,Taliyah,Twitch,Nami,0
NA1_5507878509,16.5,Fiora,Zed,Lissandra,Kaisa,Nautilus,Udyr,Viego,Azir,Kalista,Rakan,1
NA1_5511690551,16.5,Fiora,Lillia,Akshan,Jhin,Alistar,Heimerdinger,Zed,Qiyana,Kalista,Leona,0
NA1_5510740635,16.5,Gnar,Hecarim,Syndra,Ashe,Maokai,Malphite,Udyr,Mel,Tristana,Senna,1
NA1_5508901203,16.5,Ornn,Zac,Tryndamere,Ashe,Nami,Illaoi,Khazix,Kassadin,Jhin,Sona,1
NA1_5511687325,16.5,Camille,Sylas,Azir,Sivir,Zyra,Sion,Sejuani,Lux,Ezreal,Neeko,0
NA1_5507385793,16.5,FiddleSticks,Pantheon,Jayce,Kaisa,Sona,DrMundo,Khazix,Sylas,Ezreal,Yuumi,1
NA1_5507724500,16.5,Teemo,MasterYi,Smolder,Veigar,Leona,Malphite,XinZhao,Malzahar,Vayne,Lulu,1
NA1_5510910181,16.5,KSante,Sylas,Xerath,Lucian,Pyke,Pantheon,Graves,Anivia,Seraphine,Thresh,0
NA1_5507078980,16.5,Zaahen,Hecarim,Malzahar,Jhin,Nami,Jayce,Lillia,Sylas,Ezreal,Swain,0
NA1_5511266612,16.5,Ambessa,DrMundo,Katarina,Corki,Nautilus,Jayce,MasterYi,Azir,Ashe,Braum,1
NA1_5505729030,16.5,FiddleSticks,Ekko,Sylas,Ezreal,Bard,Vayne,Jayce,Yasuo,Senna,Sona,1
NA1_5510692633,16.5,Xerath,Malphite,Ahri,Smolder,TahmKench,Urgot,Nunu,Veigar,Twitch,Leona,0
NA1_5511360648,16.5,MonkeyKing,LeeSin,Orianna,Ezreal,Blitzcrank,KSante,Nocturne,Ryze,Lux,Sona,0
NA1_5507945025,16.5,Olaf,Ambessa,Syndra,Jhin,Janna,Camille,Ivern,KogMaw,Jinx,Bard,0
NA1_5510761203,16.5,Gangplank,JarvanIV,Orianna,Kaisa,Rakan,Shen,Viego,Ahri,Ezreal,Nami,1
NA1_5508998306,16.5,Sion,JarvanIV,Syndra,Lucian,Zyra,Olaf,Udyr,Malzahar,Kaisa,Xerath,1
NA1_5510489200,16.5,Anivia,Graves,Kassadin,Yunara,Nautilus,Yone,Viego,Hwei,Cassiopeia,Pantheon,0
NA1_5506828471,16.5,Lissandra,Hecarim,Syndra,Ashe,Renata,DrMundo,Talon,Viktor,Sivir,Milio,1
NA1_5510393747,16.5,Graves,Aatrox,AurelionSol,Sivir,Karma,Zaahen,XinZhao,Malzahar,Kaisa,Nautilus,0
NA1_5510795707,16.5,Ambessa,Nunu,AurelionSol,Twitch,Taric,Pantheon,JarvanIV,Swain,MissFortune,Nami,0
NA1_5505756565,16.5,Aatrox,Hecarim,Ekko,Ezreal,Neeko,TahmKench,Kindred,Irelia,Kaisa,Thresh,0
NA1_5508481485,16.5,Pantheon,Malphite,Xerath,Caitlyn,Lux,Riven,Shaco,Vex,Tristana,Rakan,1
NA1_5512040828,16.5,Renekton,Rengar,Katarina,Ashe,Thresh,Darius,LeeSin,Ahri,Yunara,Braum,0
NA1_5507455295,16.5,Olaf,Khazix,Swain,Jhin,Zyra,Ornn,Nidalee,Malzahar,Varus,Nami,1
NA1_5511705048,16.5,Yone,Briar,Xerath,Mel,Bard,Olaf,Rumble,Malzahar,Jinx,Pantheon,0
NA1_5510595982,16.5,Cassiopeia,Ekko,Fizz,Ezreal,Janna,Jayce,Nocturne,Viktor,Velkoz,Galio,0
NA1_5511587691,16.5,Darius,Talon,Fizz,Brand,Maokai,Sett,RekSai,Ekko,Jhin,Bard,0
NA1_5507879183,16.5,Jayce,Nidalee,Orianna,Yunara,Nautilus,Sion,LeeSin,Lux,Smolder,Bard,1
NA1_5510834511,16.5,Fiora,Taliyah,Veigar,Smolder,Milio,Sejuani,Belveth,Ahri,Ezreal,Karma,0
NA1_5511239177,16.5,Gwen,Darius,Malzahar,Varus,Bard,DrMundo,Ambessa,Seraphine,Caitlyn,Leona,0
NA1_5509169567,16.5,Urgot,Nidalee,Ahri,MissFortune,Maokai,Gangplank,Volibear,Malzahar,Aphelios,Milio,1
NA1_5512371250,16.5,Zaahen,Lillia,Akali,Caitlyn,Karma,Kayle,Nocturne,Anivia,Smolder,Nami,1
NA1_5507397799,16.5,Ryze,Shyvana,Yasuo,Samira,Alistar,Nocturne,Graves,Ahri,Smolder,Teemo,1
NA1_5512103620,16.5,Shen,Singed,Zoe,Ezreal,Leona,Sion,Ambessa,Qiyana,Mel,Jax,0
NA1_5510825370,16.5,Aatrox,FiddleSticks,Yasuo,Smolder,Nami,Fiora,JarvanIV,Orianna,Lucian,Sona,0
NA1_5511562985,16.5,Renekton,JarvanIV,Ryze,Smolder,TahmKench,Varus,Belveth,Diana,Jinx,Karma,0
NA1_5511850607,16.5,Gnar,RekSai,Mel,Varus,Karma,Jayce,Ivern,Katarina,Cassiopeia,Senna,0
NA1_5505688554,16.5,Urgot,Volibear,Akshan,Caitlyn,Karma,Riven,XinZhao,Kennen,Jinx,Milio,1
NA1_5505572889,16.5,Anivia,Zaahen,Ekko,Draven,Pyke,Udyr,MasterYi,TwistedFate,Corki,Nami,1
NA1_5509110051,16.5,Volibear,LeeSin,Aurora,Corki,Karma,Ornn,Nocturne,Taliyah,Ezreal,Leona,0
NA1_5512223157,16.5,Zaahen,FiddleSticks,Akali,Lucian,Yuumi,Ambessa,Kayn,Mel,Jinx,Nautilus,0
NA1_5512293203,16.5,Kennen,MasterYi,TwistedFate,Aphelios,Braum,Urgot,Rengar,Sylas,Veigar,Soraka,1
NA1_5512002815,16.5,Aatrox,Khazix,TwistedFate,Caitlyn,Milio,Kayle,Udyr,Annie,Ashe,Seraphine,0
NA1_5512438923,16.5,Renekton,Hecarim,Veigar,Corki,Neeko,Nasus,Shaco,Fizz,Naafiri,Seraphine,0
NA1_5506132182,16.5,Jax,LeeSin,Malphite,Karthus,Alistar,Gragas,Nocturne,Sylas,Draven,Lux,1
NA1_5511100960,16.5,Chogath,Kindred,Akali,Smolder,Senna,Vayne,Graves,Irelia,Mel,Sona,1
NA1_5505716637,16.5,Poppy,Belveth,Sylas,Yasuo,Nami,Urgot,Rengar,Kassadin,Corki,Annie,0
NA1_5506217031,16.5,Teemo,Viego,Zed,Corki,Nami,Yorick,MasterYi,Ahri,MissFortune,Thresh,1
NA1_5508861654,16.5,Aurora,Kindred,Tryndamere,Ashe,Renata,Kayle,XinZhao,Kassadin,Aphelios,Milio,1
NA1_5507040151,16.5,Pantheon,MasterYi,Lux,MissFortune,Seraphine,Illaoi,Vi,AurelionSol,Jinx,Lulu,1
NA1_5507723993,16.5,Irelia,Amumu,Malzahar,Jhin,Thresh,Malphite,Kayn,Qiyana,Lux,Morgana,1
NA1_5507715936,16.5,Fiora,XinZhao,Lissandra,Jhin,Sona,Ahri,LeeSin,Hwei,Smolder,Leona,0
NA1_5507540239,16.5,Mordekaiser,Jax,Qiyana,Ashe,Shen,Viego,Sylas,TwistedFate,Yunara,Braum,1
NA1_5509972967,16.5,Udyr,Briar,Syndra,Malzahar,Senna,Zaahen,DrMundo,Zoe,Jinx,Taric,1
NA1_5510450647,16.5,Gangplank,Darius,Vladimir,Corki,Leona,Fiora,Viego,Akali,Samira,Nautilus,1
NA1_5512161146,16.5,Sion,Lillia,Qiyana,Jhin,Hwei,Fiora,LeeSin,Vex,KogMaw,Sona,0
NA1_5509122597,16.5,Azir,Rengar,Viktor,Sivir,Poppy,Gnar,JarvanIV,FiddleSticks,Veigar,Mel,1
NA1_5510401933,16.5,Urgot,Diana,Yone,MissFortune,Shen,Gnar,Nidalee,Sylas,Smolder,Braum,0
NA1_5512179065,16.5,Urgot,Kayn,Ryze,Xayah,Velkoz,Mordekaiser,DrMundo,Galio,Mel,Nami,0
NA1_5510134278,16.5,Fiora,Nocturne,Annie,Lucian,Nami,Renekton,MasterYi,Velkoz,Jinx,Lulu,1
NA1_5510419370,16.5,Pantheon,Ekko,Nasus,Xayah,Milio,Yone,Khazix,Malzahar,Jinx,Janna,1
NA1_5512071844,16.5,Ambessa,Udyr,Kassadin,Twitch,Trundle,Volibear,Rengar,Diana,Aphelios,Lulu,0
NA1_5511035411,16.5,Teemo,Khazix,Ahri,Ezreal,Karma,Alistar,Kayn,Sylas,Lucian,Milio,1
NA1_5510993676,16.5,Singed,Maokai,Ryze,Vayne,Karma,Fizz,Shaco,Hwei,Aphelios,Lulu,0
NA1_5511107247,16.5,Corki,Nunu,Zed,Hwei,Sona,XinZhao,Graves,Ryze,Yunara,Rell,1
NA1_5511645808,16.5,Jax,Udyr,Akali,Caitlyn,Karma,Nocturne,Nidalee,Akshan,Jhin,Bard,0
NA1_5512355207,16.5,Garen,Zaahen,Diana,Caitlyn,Janna,Fiora,Nunu,Quinn,MissFortune,Nami,0
NA1_5511961321,16.5,Shen,Ivern,Yone,Draven,Blitzcrank,Singed,LeeSin,Sylas,Smolder,Thresh,1
NA1_5507122683,16.5,Fiora,DrMundo,Xerath,Caitlyn,Seraphine,Renekton,Pantheon,Zoe,Senna,Karma,0
NA1_5510090174,16.5,Poppy,RekSai,Syndra,Yasuo,Elise,Zaahen,Viego,Orianna,Senna,Rell,0
NA1_5511047974,16.5,Sett,Kindred,Alistar,Corki,Milio,Kayle,Khazix,Aurora,Yasuo,Swain,1
NA1_5511177063,16.5,Yone,Udyr,Veigar,Caitlyn,Lux,Vladimir,Ekko,Qiyana,Samira,Nautilus,1
NA1_5510730743,16.5,Zaahen,Elise,Syndra,Lux,Nami,Warwick,Skarner,AurelionSol,Ezreal,Karma,1
NA1_5506848352,16.5,Renekton,Hecarim,Ahri,Aphelios,Lulu,Zed,Shaco,Kassadin,Ezreal,Nami,1
NA1_5509005866,16.5,Garen,Briar,Malzahar,Senna,Thresh,Sion,Gwen,Yasuo,Xayah,Lulu,0
NA1_5507176876,16.5,Darius,Lillia,Sylas,Caitlyn,Sona,Sion,XinZhao,Ziggs,Kaisa,Lux,1
NA1_5511601712,16.5,Ryze,Graves,Qiyana,Corki,Nami,Shen,Khazix,Ahri,Tryndamere,Janna,1
NA1_5506734171,16.5,Malphite,LeeSin,Veigar,Caitlyn,Karma,Aurora,JarvanIV,Akshan,Mel,Bard,0
NA1_5510589615,16.5,KSante,Graves,Katarina,Smolder,Zilean,Garen,Taliyah,Kassadin,MissFortune,Senna,0
NA1_5512309821,16.5,Gangplank,LeeSin,Viktor,Seraphine,Thresh,Tryndamere,Zaahen,Ahri,Lux,Milio,1
NA1_5510734259,16.5,Shen,Hecarim,Viktor,MissFortune,Alistar,Jax,Lillia,Nocturne,Aphelios,Thresh,1
NA1_5508413917,16.5,Nasus,Shaco,Sylas,Zed,Nami,Kayle,Viego,Zoe,Corki,Blitzcrank,1
NA1_5510664095,16.5,Aatrox,Hecarim,Veigar,Draven,Nami,Riven,Rengar,Lux,Senna,Karma,1
NA1_5511645535,16.5,Viego,Rengar,Xerath,Lucian,Leona,Yone,Briar,Zed,Kaisa,Taric,1
NA1_5510316860,16.5,Akali,Graves,Anivia,Qiyana,Senna,Sion,Khazix,Ahri,Swain,Sona,1
NA1_5508593356,16.5,Ornn,Rengar,Annie,Vayne,Alistar,LeeSin,Lillia,Briar,Smolder,Nami,1
NA1_5507396011,16.5,Urgot,Khazix,Yone,Brand,Soraka,Aatrox,Jayce,Xerath,Ashe,Karma,0
NA1_5510192589,16.5,Yone,Brand,Viego,Lux,Alistar,Irelia,Graves,Swain,Karthus,Nautilus,1
NA1_5506935104,16.5,Teemo,Jayce,Kaisa,Varus,Annie,Aatrox,Amumu,Mel,Caitlyn,Anivia,1
NA1_5510923486,16.5,Yone,Diana,Naafiri,Senna,Alistar,Teemo,Hecarim,Kayle,Pantheon,Chogath,1
NA1_5506824064,16.5,Aurora,DrMundo,Veigar,Corki,Yuumi,Irelia,Hecarim,Diana,Jhin,Nami,0
NA1_5511555723,16.5,Udyr,Ivern,Tristana,Kaisa,Pyke,Lissandra,Ambessa,Taliyah,Lucian,Nami,0
NA1_5507774671,16.5,Yasuo,Darius,Anivia,Sivir,Sylas,Mordekaiser,LeeSin,Yone,Seraphine,Soraka,1
NA1_5508221672,16.5,Yasuo,Zac,Ziggs,Vayne,Lulu,Sett,Graves,Lissandra,Jhin,Nautilus,0
NA1_5510505780,16.5,Zaahen,Graves,Zilean,Veigar,Poppy,Yasuo,Gwen,Syndra,Jhin,Seraphine,1
NA1_5512265951,16.5,Urgot,Ekko,Talon,Ezreal,FiddleSticks,Warwick,Elise,Fizz,Draven,Nami,1
NA1_5510458101,16.5,Vayne,Nasus,Morgana,Ezreal,Karma,Sejuani,Zac,Zed,Ashe,Zilean,1
NA1_5508714543,16.5,Garen,Taliyah,Syndra,Ezreal,Rell,Yorick,Sylas,Ahri,Jhin,Pyke,0
NA1_5509764810,16.5,Renekton,Vi,Syndra,Caitlyn,Zac,Ornn,Taric,Ekko,Kaisa,Rakan,1
NA1_5507952323,16.5,Shen,Rengar,Katarina,Zeri,Yuumi,Yorick,Diana,Warwick,Vayne,Bard,0
NA1_5512267664,16.5,Chogath,MasterYi,Yone,Aphelios,Sona,Jax,JarvanIV,Gragas,Lucian,Nami,0
NA1_5510330509,16.5,Jayce,Naafiri,Swain,KogMaw,Nami,Ornn,Nocturne,Zoe,Lucian,Milio,1
NA1_5507822550,16.5,Irelia,Lillia,Akali,Draven,Thresh,Sett,Teemo,Ryze,Caitlyn,Janna,1
NA1_5509422967,16.5,Kennen,Shen,Yasuo,Xayah,Velkoz,Irelia,LeeSin,Katarina,Aphelios,Milio,0
NA1_5507566772,16.5,Ambessa,Viego,Veigar,Lux,Nautilus,Sion,Jayce,Yasuo,Sivir,Braum,0
NA1_5507708718,16.5,Irelia,Fizz,Anivia,Tristana,Gragas,Aatrox,Hecarim,Mel,Twitch,Sona,1
NA1_5507960223,16.5,Kennen,Evelynn,Cassiopeia,Lucian,Nami,FiddleSticks,LeeSin,Ryze,Caitlyn,Karma,0
NA1_5505620841,16.5,Sion,Viego,Malphite,Jinx,Sylas,Yone,Karthus,Garen,Samira,Nautilus,0
NA1_5510108427,16.5,Volibear,Kayn,Ahri,Brand,Maokai,Garen,Taliyah,Yone,Smolder,Morgana,0
NA1_5506865141,16.5,Vayne,DrMundo,Veigar,Yunara,Lulu,Akali,Shyvana,Aatrox,Brand,Bard,0
NA1_5511800596,16.5,Volibear,JarvanIV,Fizz,Smolder,Janna,Fiora,Aatrox,Azir,Sivir,Karma,1
NA1_5511908568,16.5,Vladimir,LeeSin,Cassiopeia,Smolder,Alistar,Swain,JarvanIV,Annie,Twitch,Thresh,1
NA1_5506774245,16.5,Akali,Talon,Orianna,Nilah,Ahri,Kled,LeeSin,Morgana,Kaisa,Nautilus,0
NA1_5508191905,16.5,Darius,Nunu,Swain,Jinx,Galio,Akali,Hecarim,Zed,Aphelios,Lulu,1
NA1_5512410416,16.5,Tryndamere,MasterYi,TwistedFate,Ezreal,Morgana,Malphite,Talon,Sylas,Aphelios,Zac,1
NA1_5508189352,16.5,Riven,Nunu,Taliyah,Jinx,Lulu,Olaf,Zaahen,Ahri,Lucian,Pyke,1
NA1_5506968896,16.5,Zaahen,Viego,Leblanc,Jinx,Alistar,Ornn,Ekko,Sylas,Smolder,Yuumi,1
NA1_5506979940,16.5,Gwen,Nocturne,Ahri,Xayah,Karma,Aatrox,Kayn,Fizz,Kaisa,Blitzcrank,0
NA1_5511737319,16.5,Ambessa,Elise,Yone,Ezreal,Bard,Aurora,Briar,Ahri,Lucian,Nautilus,1
NA1_5510990736,16.5,Nasus,Jax,Lux,Aphelios,Nami,Vayne,Malphite,Ahri,Jinx,Karma,1
NA1_5512308192,16.5,Illaoi,Graves,Lissandra,Ezreal,Sona,Varus,DrMundo,AurelionSol,Tristana,Thresh,1
NA1_5508294243,16.5,Singed,Graves,Syndra,Caitlyn,Senna,Camille,Amumu,Qiyana,Yunara,Cassiopeia,0
NA1_5508952429,16.5,Pantheon,MasterYi,Yasuo,Velkoz,Milio,Sejuani,Graves,Yone,Corki,Lux,1
NA1_5508942445,16.5,Shen,Graves,Kayle,Swain,TahmKench,Nasus,Lillia,Xerath,Smolder,LeeSin,0
NA1_5508394510,16.5,Aatrox,Jax,AurelionSol,Smolder,TahmKench,Akali,Sylas,Jayce,Xayah,Leona,0
NA1_5507192082,16.5,Zaahen,Shaco,Yasuo,Kaisa,Neeko,Singed,Ambessa,Swain,Corki,Nami,1
NA1_5511588199,16.5,Ambessa,Viego,Ekko,Soraka,Brand,Kled,Kindred,Yone,Ashe,Seraphine,0
NA1_5511542814,16.5,Shen,Belveth,Taliyah,Swain,Leona,Vayne,Graves,Hwei,Seraphine,Nami,0
NA1_5507961451,16.5,Darius,Graves,Smolder,Ezreal,Velkoz,Rumble,RekSai,Malzahar,Aphelios,Thresh,1
NA1_5511666988,16.5,Yone,Viego,Taliyah,Jinx,Leona,Ornn,Darius,Ahri,Vayne,Alistar,0
NA1_5507310016,16.5,Mordekaiser,Diana,Yasuo,Aphelios,Soraka,Teemo,Khazix,Naafiri,Jinx,Neeko,1
NA1_5506209616,16.5,Yone,LeeSin,Nautilus,Jhin,Lulu,Yasuo,Hecarim,Akali,Varus,Sona,1
NA1_5508693712,16.5,RekSai,Shaco,Ahri,Yunara,Nautilus,Riven,Ivern,Diana,Jinx,Leona,0
NA1_5507407731,16.5,Darius,Vi,Yasuo,Vayne,Zyra,Jayce,MonkeyKing,Syndra,Aphelios,Bard,0
NA1_5507967208,16.5,Ambessa,Viego,Ahri,Yone,Janna,Sion,Graves,Zoe,MissFortune,Yuumi,0
NA1_5508705590,16.5,Nidalee,Shaco,Kennen,Aphelios,Nami,Ryze,Nocturne,Lux,Lucian,Nautilus,0
NA1_5509390442,16.5,Sion,Gwen,Cassiopeia,Smolder,Sona,Renekton,Sylas,Ekko,Twitch,Amumu,0
NA1_5509311212,16.5,Malzahar,Zac,Veigar,Jinx,Sona,Cassiopeia,LeeSin,Lillia,Samira,Nami,1
NA1_5512241706,16.5,Sion,Graves,Yone,Ezreal,Bard,Gwen,RekSai,Akali,Aphelios,Soraka,0
NA1_5511598333,16.5,Sett,Graves,Karma,Nilah,Lulu,Anivia,Kindred,Sion,Zeri,Nautilus,1
NA1_5510515224,16.5,DrMundo,Nocturne,Mel,Ezreal,Bard,Anivia,LeeSin,Ambessa,Kaisa,Neeko,0
NA1_5507119078,16.5,Kayle,Sion,Hwei,Vayne,Braum,Sett,DrMundo,Lissandra,Jinx,Blitzcrank,1
NA1_5506486290,16.5,Irelia,MasterYi,Aurora,Karthus,Nautilus,Fiora,Qiyana,Anivia,Yunara,Nami,1
NA1_5507042176,16.5,Yone,Ornn,Lissandra,Xayah,Leona,Gwen,DrMundo,Smolder,Caitlyn,Thresh,1
NA1_5511194908,16.5,Anivia,Graves,Yasuo,Veigar,Swain,Garen,Shen,Akali,Lucian,Milio,0
NA1_5508392030,16.5,Mordekaiser,Graves,Sylas,Ziggs,Soraka,Yone,Nunu,Leblanc,Jhin,Karma,1
NA1_5508441289,16.5,Olaf,LeeSin,Anivia,Kaisa,Blitzcrank,Garen,Khazix,Malzahar,Aphelios,Morgana,1
NA1_5506987118,16.5,Volibear,Kayn,Viktor,Yunara,Milio,Mordekaiser,Nocturne,Riven,Xayah,Yuumi,0
NA1_5510023718,16.5,Gnar,Nunu,MonkeyKing,Brand,Nautilus,MasterYi,Zaahen,Sylas,Samira,Maokai,0
NA1_5511871496,16.5,Gragas,Mordekaiser,Malzahar,Ashe,Karma,Aatrox,Ambessa,FiddleSticks,Syndra,Thresh,1
NA1_5509281517,16.5,Heimerdinger,Naafiri,Akshan,MissFortune,Rumble,Ornn,Shaco,Gragas,Ashe,Nami,1
NA1_5506356759,16.5,TahmKench,Sylas,Ekko,MissFortune,Taric,Camille,XinZhao,Yasuo,Kaisa,Nautilus,0
NA1_5509466228,16.5,Garen,LeeSin,TwistedFate,Kaisa,Karma,Kled,Zac,Talon,Yunara,Milio,0
NA1_5508656795,16.5,Sejuani,Graves,TwistedFate,Ahri,Nami,Tryndamere,FiddleSticks,Annie,Ezreal,Zac,1
NA1_5507485095,16.5,Riven,RekSai,Ryze,Jinx,FiddleSticks,Teemo,Talon,Vladimir,Syndra,Maokai,0
NA1_5507995882,16.5,Riven,Graves,Kaisa,Jinx,Braum,Urgot,Brand,Ahri,Lucian,Thresh,1
NA1_5508247956,16.5,Teemo,Jayce,Veigar,Kaisa,Nautilus,Rumble,Hecarim,Aurora,Caitlyn,Braum,0
NA1_5507982775,16.5,Zaahen,Viego,Kennen,Sivir,Bard,KSante,Zac,Ahri,Samira,Velkoz,0
NA1_5509185779,16.5,Shen,Hecarim,Leblanc,Jinx,Bard,Yone,Fizz,Nasus,Xayah,Yuumi,1
NA1_5507636708,16.5,Gnar,Karthus,Viktor,MissFortune,Nautilus,Camille,Khazix,AurelionSol,Tristana,Maokai,1
NA1_5509973451,16.5,Jax,Graves,Kennen,Kaisa,Rakan,Ashe,Viego,Yasuo,Draven,Fizz,1
NA1_5509824433,16.5,Gnar,Zaahen,Malphite,Yunara,Milio,Sion,DrMundo,Sylas,Jinx,Pyke,1
NA1_5511906833,16.5,Gwen,LeeSin,Vayne,Draven,Morgana,KSante,Aatrox,Lucian,Jhin,Leona,1
NA1_5509683585,16.5,Kennen,Talon,Nasus,Yunara,Taric,Rumble,JarvanIV,Viktor,Corki,Pyke,1
NA1_5506092543,16.5,Sion,Naafiri,Akali,Kaisa,Velkoz,Camille,RekSai,Mel,Jinx,Thresh,1
NA1_5508335114,16.5,Aurora,DrMundo,Talon,Ashe,Sona,Kennen,Kindred,Kassadin,Yunara,Nautilus,1
NA1_5505738126,16.5,Gwen,LeeSin,Yasuo,Draven,Brand,Gnar,JarvanIV,Xerath,Caitlyn,Ashe,0
NA1_5510734513,16.5,Riven,Ambessa,Sylas,Ashe,Seraphine,Gangplank,Shaco,Vex,Corki,Pyke,0
