match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5506934978,16.5,Jax,Brand,Yone,Caitlyn,Rell,Riven,Hecarim,Veigar,Mel,Nautilus,1
NA1_5511582325,16.5,Teemo,Viego,Mel,Jhin,Gragas,Sylas,Amumu,Galio,Sivir,Shen,0
NA1_5506790940,16.5,Viktor,Graves,TwistedFate,Jhin,Nami,Kaisa,Brand,Malphite,Draven,Zoe,1
NA1_5510799663,16.5,Tryndamere,MasterYi,Ahri,Caitlyn,Alistar,Rumble,Graves,Katarina,Tristana,Nautilus,0
NA1_5511851066,16.5,Aatrox,Nunu,TwistedFate,Corki,Nami,Irelia,Rengar,Galio,Lux,Swain,1
NA1_5509181542,16.5,Yorick,AurelionSol,Syndra,Xayah,Rell,Anivia,DrMundo,Lux,Yunara,Lulu,1
NA1_5510435931,16.5,Rumble,Graves,Naafiri,Veigar,Rell,Camille,Gragas,Yasuo,Jinx,Braum,1
NA1_5507129529,16.5,Sion,Morgana,Veigar,Kaisa,TahmKench,Renekton,Elise,Viktor,Lucian,Janna,0
NA1_5508752346,16.5,Gnar,Shaco,Ahri,Ezreal,Rakan,Gangplank,DrMundo,Velkoz,Caitlyn,Sona,1
NA1_5510932090,16.5,Shen,Elise,Kassadin,Jhin,Brand,Chogath,Kaisa,Viktor,Varus,Karma,1
NA1_5510771778,16.5,Mordekaiser,Shen,Orianna,Tristana,Lulu,TahmKench,Naafiri,Zoe,KogMaw,Nami,1
NA1_5510321531,16.5,Jayce,Gwen,Nasus,Swain,Poppy,Zilean,Zac,Hwei,Lucian,Braum,0
NA1_5511154883,16.5,Jayce,LeeSin,Ahri,Brand,Velkoz,Irelia,Shen,Yasuo,Twitch,Nami,0
NA1_5510437704,16.5,Sejuani,Talon,Akshan,Kaisa,Thresh,Sett,Jayce,Diana,Ezreal,Nidalee,1
NA1_5508371315,16.5,Gangplank,Udyr,Anivia,Caitlyn,Xerath,Ambessa,Nunu,Annie,Draven,Blitzcrank,0
NA1_5511134463,16.5,Irelia,Graves,Kayle,Samira,Rell,Udyr,Elise,Sylas,Vayne,Pantheon,1
NA1_5509853942,16.5,Ambessa,Zaahen,Swain,Jhin,FiddleSticks,Jayce,Vi,Leblanc,Lucian,Nami,1
NA1_5511862202,16.5,Gangplank,Zed,Malzahar,Caitlyn,Neeko,Vayne,Viego,Veigar,Kaisa,Karma,1
NA1_5507102120,16.5,KSante,Kayn,Ryze,Jinx,Taric,JarvanIV,Shaco,Akali,Caitlyn,Thresh,1
NA1_5510721271,16.5,Zaahen,Nunu,Yone,Brand,Seraphine,Hwei,MonkeyKing,AurelionSol,MissFortune,Nautilus,1
NA1_5510493819,16.5,Rumble,MasterYi,Qiyana,Lux,Zyra,Shen,Ivern,TwistedFate,Ashe,Alistar,0
NA1_5508601919,16.5,Jayce,Naafiri,Vex,Varus,Milio,Olaf,Zac,Diana,Jhin,Lux,1
NA1_5511442922,16.5,Ornn,Viego,Ahri,Kalista,Senna,Kayle,Nocturne,Mel,Tristana,Leona,1
NA1_5509233888,16.5,Malphite,Zyra,Orianna,Jhin,Seraphine,Garen,Taliyah,Tryndamere,Draven,Soraka,0
NA1_5509945528,16.5,Nocturne,JarvanIV,Anivia,Velkoz,Karma,Zaahen,Graves,Ahri,Yunara,Sona,1
NA1_5510589334,16.5,Ornn,Talon,Leblanc,Kaisa,Braum,Riven,JarvanIV,Vladimir,MissFortune,Sona,1
NA1_5508752760,16.5,Ambessa,Zaahen,Aurora,KogMaw,Karma,Gangplank,Aatrox,Ekko,Twitch,Nami,0
NA1_5511665289,16.5,Teemo,Naafiri,Yone,MissFortune,FiddleSticks,Urgot,XinZhao,Orianna,Ezreal,Pyke,0
NA1_5505715249,16.5,Nasus,Ambessa,Veigar,Yunara,Lulu,Anivia,Viego,Zed,Swain,Nami,0
NA1_5509976316,16.5,Qiyana,Naafiri,Lux,Ziggs,Senna,Pantheon,Rengar,Zoe,Anivia,FiddleSticks,0
NA1_5511269119,16.5,Jax,Sejuani,Zed,Mel,Rakan,Vladimir,Nocturne,Malzahar,Twitch,Yuumi,0
NA1_5507396859,16.5,Teemo,Khazix,Rumble,Tristana,Janna,Aurora,Nunu,Neeko,Xayah,Rakan,0
NA1_5510279691,16.5,Qiyana,Lillia,Darius,Rengar,Zoe,Quinn,Warwick,Kassadin,Jinx,Thresh,0
NA1_5511783997,16.5,Riven,Viego,Sylas,Twitch,Veigar,Varus,Shyvana,Ahri,Samira,Rell,1
NA1_5507610217,16.5,Aatrox,Shen,Ahri,Jinx,Zyra,Gnar,MasterYi,TwistedFate,Xayah,Sona,1
NA1_5510178110,16.5,Poppy,MasterYi,Syndra,Jhin,Thresh,Gwen,Viego,Ahri,Zeri,Karma,0
NA1_5508579325,16.5,Garen,Ekko,Ahri,Twitch,Rakan,Sett,Vi,Lux,MissFortune,Soraka,1
NA1_5508615763,16.5,Vayne,Zaahen,Fizz,Jinx,Neeko,Ornn,Aatrox,Akali,Xayah,Karma,0
NA1_5507418551,16.5,Jayce,Nunu,Malzahar,Caitlyn,TahmKench,Ambessa,Volibear,Akshan,Vladimir,Yuumi,1
NA1_5506976762,16.5,MasterYi,JarvanIV,Veigar,Aphelios,Lulu,Kled,Malphite,Vex,Senna,Karma,1
NA1_5511374365,16.5,Nautilus,JarvanIV,Syndra,Smolder,Sona,Urgot,Skarner,Katarina,Senna,Nami,0
NA1_5511064006,16.5,Olaf,Belveth,Ahri,Corki,Thresh,Mordekaiser,Graves,Sylas,Lucian,Anivia,1
NA1_5507951220,16.5,Yone,Lillia,Akali,Lucian,Rakan,Riven,Sejuani,TwistedFate,Kaisa,Pyke,0
NA1_5507285556,16.5,Gwen,Shaco,Malzahar,Jinx,Thresh,Ambessa,Graves,Swain,Senna,Alistar,1
NA1_5511849362,16.5,Gwen,Hecarim,Zilean,Caitlyn,Bard,Yone,DrMundo,TwistedFate,Vayne,JarvanIV,1
NA1_5510038251,16.5,Ambessa,Shen,Ahri,Smolder,Lulu,Gragas,FiddleSticks,Yone,Lucian,Nami,0
NA1_5505891263,16.5,Darius,Lillia,Mel,Kaisa,Zilean,Jayce,Kayn,Viktor,Lucian,Nami,0
NA1_5509045501,16.5,Camille,Nocturne,TwistedFate,Xayah,Galio,KSante,Khazix,Leblanc,Sivir,Sona,0
NA1_5510142411,16.5,Chogath,Belveth,Kassadin,Ezreal,Thresh,Annie,XinZhao,Riven,Kaisa,Karma,0
NA1_5510253545,16.5,Vladimir,Brand,Veigar,Senna,Thresh,Jayce,Sylas,Yasuo,Zeri,Lulu,1
NA1_5505524261,16.5,Sett,Briar,Syndra,MissFortune,Nautilus,Aatrox,MonkeyKing,Veigar,Yunara,Braum,1
NA1_5506858296,16.5,Shen,LeeSin,Syndra,Ezreal,Taric,Tryndamere,Jayce,Leblanc,Caitlyn,Sona,0
NA1_5511935853,16.5,Gnar,LeeSin,Kassadin,Brand,Nami,Ambessa,Hecarim,Veigar,Ezreal,Soraka,0
NA1_5506690614,16.5,Pantheon,Nunu,Anivia,Lucian,Nami,Jax,Shen,Akali,MissFortune,Bard,1
NA1_5511300746,16.5,Kennen,Ambessa,Sylas,Samira,Elise,Ornn,Udyr,Ryze,Tristana,Leona,1
NA1_5511530207,16.5,Gragas,Graves,Malzahar,Ashe,Akshan,Chogath,Ekko,Ahri,Lucian,Sona,0
NA1_5511539237,16.5,Gnar,Shaco,Zoe,Lucian,Nami,Jayce,Rengar,Chogath,Senna,Ashe,0
NA1_5506662327,16.5,Yone,Shen,Sylas,Mel,Poppy,Rumble,Hecarim,Ekko,Draven,Pyke,1
NA1_5508448749,16.5,Yorick,Hecarim,Akali,Hwei,Seraphine,Shen,LeeSin,Yone,Mel,Anivia,1
NA1_5507199035,16.5,Kennen,Rengar,Sylas,Lux,Bard,Renekton,MasterYi,Ahri,Swain,Blitzcrank,0
NA1_5510929752,16.5,Poppy,Mordekaiser,Qiyana,Lucian,Braum,KogMaw,Diana,Viego,Kaisa,Leona,0
NA1_5508410695,16.5,Darius,Qiyana,Mel,Xayah,Poppy,Volibear,Graves,Azir,Yone,Pyke,1
NA1_5506128469,16.5,Garen,Diana,Mel,Smolder,Nami,Darius,Ivern,Ahri,Yunara,Velkoz,0
NA1_5509622120,16.5,Anivia,Graves,Azir,Sion,Sona,Zaahen,JarvanIV,Qiyana,Varus,Senna,0
NA1_5510764021,16.5,Fiora,Udyr,Azir,Ezreal,Bard,Ambessa,Volibear,Nasus,Lux,TahmKench,1
NA1_5507569086,16.5,Zaahen,Zyra,Neeko,Aphelios,Thresh,Ornn,Sion,Ahri,Kaisa,Seraphine,0
NA1_5510658662,16.5,Aatrox,FiddleSticks,TwistedFate,Jhin,Pyke,Pantheon,Kindred,Katarina,Swain,Amumu,0
NA1_5510630841,16.5,DrMundo,LeeSin,TwistedFate,Twitch,Milio,Kayn,Karthus,Zed,Ezreal,Pantheon,0
NA1_5506270272,16.5,Aatrox,XinZhao,Orianna,Jhin,Sona,Garen,Khazix,Ryze,KogMaw,Rakan,0
NA1_5511019200,16.5,Aatrox,Yorick,Azir,Mel,Blitzcrank,Naafiri,Shaco,Akshan,Jinx,Zilean,0
NA1_5510421248,16.5,Sion,XinZhao,Talon,Neeko,Janna,Gwen,MonkeyKing,Viktor,Sivir,Yuumi,1
NA1_5508394470,16.5,Garen,Kayn,Xerath,Twitch,Teemo,Kayle,Malphite,Zed,Vayne,Lulu,0
NA1_5510023971,16.5,Jax,LeeSin,Akshan,Smolder,Nami,Riven,Graves,Viktor,Jhin,Xerath,0
NA1_5511205906,16.5,Fiora,Zac,Ekko,Lucian,Seraphine,Singed,Viego,Rumble,Yasuo,Alistar,0
NA1_5510897159,16.5,Jayce,Udyr,TwistedFate,Yunara,Thresh,Malphite,Graves,Ahri,Kaisa,Nautilus,1
NA1_5508091092,16.5,Nasus,Khazix,Ahri,Xayah,Rakan,Jax,MasterYi,Kennen,Brand,Poppy,0
NA1_5511412339,16.5,Poppy,Graves,Aurora,Ashe,Janna,Garen,LeeSin,Akali,Corki,Soraka,1
NA1_5511778687,16.5,Akshan,Hecarim,Vex,Ezreal,Nami,Sion,Zac,Galio,Kaisa,Neeko,0
NA1_5511254348,16.5,Jayce,Ekko,Hwei,Jinx,Nami,Corki,MasterYi,Ahri,Varus,Thresh,0
NA1_5508573352,16.5,Gnar,MonkeyKing,Velkoz,Ezreal,Karma,Nasus,Graves,Zed,Yasuo,LeeSin,0
NA1_5510296584,16.5,Renekton,Elise,Sett,Mel,Thresh,Rumble,Hecarim,Zed,Aphelios,Lulu,1
NA1_5507113464,16.5,Pantheon,Viego,Ryze,Ashe,Mel,Zed,Briar,Akali,Jhin,Rakan,0
NA1_5508203610,16.5,Olaf,Kindred,Vladimir,Veigar,Nami,Brand,LeeSin,Viktor,Smolder,Seraphine,1
NA1_5511483473,16.5,Vayne,XinZhao,Orianna,Veigar,Leona,KSante,Elise,Kassadin,Jhin,Nautilus,1
NA1_5510103261,16.5,Gwen,Belveth,Ahri,Zeri,Yuumi,Garen,Ambessa,Taliyah,Irelia,Janna,0
NA1_5509816456,16.5,Shen,RekSai,Cassiopeia,Caitlyn,Nami,Sion,Karthus,Ahri,Yasuo,Taric,0
NA1_5511541289,16.5,Kennen,Shaco,Mel,Jhin,Malphite,Zaahen,LeeSin,Xerath,Draven,Sylas,0
NA1_5510013881,16.5,Trundle,Graves,Malzahar,Jhin,Bard,Ornn,Shaco,Vladimir,Caitlyn,Yuumi,0
NA1_5506815475,16.5,Sion,Vi,Diana,Mel,Karma,Darius,JarvanIV,Milio,MissFortune,Pyke,0
NA1_5505626550,16.5,Garen,RekSai,Viktor,Senna,Poppy,Sejuani,Khazix,Mel,Ashe,Morgana,1
NA1_5511325314,16.5,Sion,Naafiri,Ahri,Varus,Zilean,Camille,Graves,Hwei,Velkoz,Nami,0
NA1_5510810201,16.5,Zaahen,LeeSin,Anivia,Jhin,Alistar,Vayne,TwistedFate,Taliyah,Caitlyn,Blitzcrank,0
NA1_5510259168,16.5,Ambessa,Talon,Leblanc,Caitlyn,Briar,Garen,Diana,Yasuo,Ziggs,Nautilus,0
NA1_5506545639,16.5,Mordekaiser,Maokai,Talon,Draven,Nautilus,Jayce,Ambessa,Pantheon,Mel,Velkoz,0
NA1_5511808331,16.5,Yone,Aatrox,Viktor,Ezreal,Senna,Urgot,FiddleSticks,Kayle,Jinx,Soraka,0
NA1_5509575368,16.5,Jax,Katarina,Aurora,Ashe,Xerath,Ezreal,Twitch,Akshan,Aphelios,Blitzcrank,1
NA1_5511104044,16.5,Kayle,MonkeyKing,Orianna,Lucian,Nami,Aatrox,Elise,TwistedFate,Yasuo,Pyke,1
NA1_5509313136,16.5,Riven,Graves,Hwei,Varus,Karma,Malphite,Belveth,Anivia,Sivir,Alistar,0
NA1_5511819197,16.5,Rumble,Aatrox,Taliyah,Kaisa,Nautilus,Jayce,Graves,Zed,Viktor,Rakan,0
NA1_5511114175,16.5,Fiora,LeeSin,Malzahar,Syndra,Velkoz,Garen,Graves,Chogath,Jhin,Blitzcrank,0
NA1_5510745013,16.5,Sion,Zac,Orianna,Corki,Pyke,Aurora,Lillia,TwistedFate,Draven,Nautilus,1
NA1_5510881955,16.5,Urgot,Graves,TwistedFate,Yunara,Nautilus,Garen,Udyr,Ahri,Sivir,Seraphine,1
NA1_5509606878,16.5,Akali,XinZhao,Mel,Xayah,Thresh,Garen,Kayn,Ahri,Jinx,Milio,0
NA1_5509326957,16.5,Zac,Aatrox,Zed,Kaisa,Nautilus,Zaahen,LeeSin,Zoe,Lucian,Yuumi,1
NA1_5508864401,16.5,Riven,FiddleSticks,Katarina,Jhin,Karma,Mordekaiser,Ekko,Yone,Ezreal,Mel,1
NA1_5511167716,16.5,Jax,Talon,Ahri,Caitlyn,Thresh,Nasus,Viego,Katarina,Hwei,FiddleSticks,0
NA1_5505742720,16.5,Vayne,Hecarim,Ryze,Samira,Seraphine,DrMundo,Udyr,Cassiopeia,Jhin,Sona,0
NA1_5506281700,16.5,Garen,Viego,Cassiopeia,Yunara,Braum,Riven,Briar,Syndra,Ezreal,Nami,1
NA1_5510375304,16.5,Aatrox,Zed,Sylas,Lucian,Bard,Volibear,Yone,Diana,Xayah,Alistar,1
NA1_5511520852,16.5,Ambessa,Talon,Anivia,Jhin,Nami,Gwen,Vi,Yasuo,Corki,Thresh,1
NA1_5508547486,16.5,Irelia,JarvanIV,Veigar,Swain,Pantheon,Aatrox,Sylas,Ahri,Tryndamere,Blitzcrank,0
NA1_5508999617,16.5,Riven,LeeSin,Malzahar,Yasuo,Renata,Sion,Khazix,Sylas,Kaisa,Alistar,0
NA1_5510741267,16.5,Zaahen,Riven,Syndra,Lucian,Nami,Urgot,Graves,Akali,MissFortune,Zyra,0
NA1_5511719908,16.5,Neeko,Hecarim,Syndra,Kalista,Janna,Ambessa,Nasus,Zed,Sivir,Lulu,1
NA1_5511842361,16.5,Varus,Kindred,TwistedFate,Pyke,Elise,Briar,Nidalee,Ahri,Yunara,Rakan,0
NA1_5511711849,16.5,Aatrox,Nidalee,Azir,Tristana,Poppy,Irelia,Ambessa,Taliyah,Brand,Rakan,0
NA1_5510373674,16.5,Shen,Ivern,Yasuo,Mel,Senna,Garen,Rengar,Leblanc,Velkoz,Braum,1
NA1_5506256556,16.5,Sett,LeeSin,Aurora,Katarina,Leona,Fiora,Elise,Gangplank,Tristana,Thresh,0
NA1_5510551499,16.5,Tryndamere,Shen,Katarina,Vladimir,Nami,Darius,RekSai,Rumble,Jhin,Lulu,0
NA1_5508982713,16.5,Ambessa,Diana,Yone,Kaisa,Pyke,Ezreal,Zaahen,Malzahar,Corki,Rell,0
NA1_5509603212,16.5,Ornn,Jayce,Yasuo,Samira,Neeko,Ambessa,Sylas,Qiyana,Lucian,Leona,1
NA1_5511712562,16.5,KSante,Ekko,Syndra,Xayah,Bard,Sion,Hecarim,Zoe,Yunara,Soraka,0
NA1_5507776093,16.5,Kennen,Belveth,TwistedFate,Senna,Thresh,Olaf,Ekko,Yone,Hwei,Seraphine,0
NA1_5510121125,16.5,Swain,Vi,Sylas,Corki,Nami,Irelia,Elise,Pantheon,Ashe,Braum,1
NA1_5511361129,16.5,Gangplank,LeeSin,Ahri,Kaisa,Braum,Sion,Aatrox,Syndra,Draven,Senna,1
NA1_5506334912,16.5,Darius,Lillia,Hwei,Smolder,Zilean,Kennen,JarvanIV,Leblanc,Kalista,Nautilus,0
NA1_5510803155,16.5,Jax,DrMundo,Naafiri,Jhin,Shaco,Shen,Hecarim,Sylas,MissFortune,Rell,0
NA1_5507676973,16.5,Singed,Diana,TwistedFate,Jinx,Senna,Jax,MonkeyKing,Galio,Tristana,Thresh,1
NA1_5510932412,16.5,Neeko,Nasus,AurelionSol,KogMaw,Lulu,Ornn,XinZhao,Lissandra,Lucian,Yuumi,1
NA1_5511581615,16.5,Yone,Qiyana,Malzahar,Lucian,Yuumi,Camille,Talon,Vladimir,Smolder,Karma,0
NA1_5508347559,16.5,Gnar,Shaco,Smolder,Jinx,Sona,Gragas,Kayn,Malzahar,Kaisa,Thresh,1
NA1_5510300595,16.5,Rumble,Graves,Ahri,Kaisa,Shaco,Renekton,Nunu,Annie,Jhin,Maokai,1
NA1_5511529694,16.5,Anivia,Nocturne,Viktor,Sivir,Ashe,Gangplank,LeeSin,Katarina,Xayah,Sona,0
NA1_5508651136,16.5,Riven,LeeSin,Azir,Zeri,TwistedFate,KSante,Ambessa,Malzahar,Jinx,Velkoz,1
NA1_5511054553,16.5,Jax,Jayce,Galio,Hwei,Sona,Akali,Khazix,Talon,Ezreal,Yuumi,0
NA1_5509828487,16.5,Trundle,Zaahen,Heimerdinger,Ezreal,Bard,Gangplank,LeeSin,Ahri,Caitlyn,Milio,0
NA1_5511573568,16.5,Chogath,JarvanIV,Fizz,Tristana,Sona,Kled,Diana,Vladimir,Smolder,Nami,0
NA1_5506104558,16.5,JarvanIV,Zac,Malzahar,Jhin,Bard,Mordekaiser,Khazix,Mel,Ashe,Taric,0
NA1_5505948384,16.5,Yasuo,Belveth,Swain,Zeri,Karma,Sejuani,Graves,Anivia,Samira,Nautilus,0
NA1_5511519368,16.5,Gwen,Ambessa,Annie,Yunara,Soraka,Pantheon,Shyvana,Xerath,Varus,Blitzcrank,1
NA1_5507271560,16.5,Akali,Vi,Hwei,Ezreal,Sona,Cassiopeia,Khazix,Viktor,Lucian,Nami,0
NA1_5511191882,16.5,Singed,Nunu,Kayle,Samira,Alistar,Zaahen,Lillia,Yasuo,Ezreal,Maokai,1
NA1_5510491249,16.5,Yasuo,Jayce,Malzahar,Kaisa,Blitzcrank,Renekton,Elise,Smolder,Jinx,Milio,0
NA1_5511868122,16.5,Rumble,Viego,Zoe,Seraphine,Leona,Teemo,Ambessa,TwistedFate,Yunara,Blitzcrank,0
NA1_5507445389,16.5,Darius,Viego,Lissandra,Ezreal,Nami,Aatrox,Diana,Yasuo,Caitlyn,Sona,1
NA1_5509201529,16.5,Aatrox,Udyr,Neeko,Jhin,Leona,Illaoi,LeeSin,Gragas,Sivir,Yuumi,1
NA1_5508115040,16.5,Olaf,Ekko,Akali,Aphelios,Thresh,Shen,LeeSin,Varus,Jhin,Pyke,0
NA1_5506268732,16.5,Irelia,Kindred,Kassadin,Vayne,Rakan,Jax,Ambessa,Aatrox,Yunara,Thresh,1
NA1_5510376381,16.5,Ambessa,Talon,Ahri,Ziggs,Thresh,Aatrox,Hecarim,Ekko,Yunara,Yuumi,0
NA1_5508157801,16.5,Riven,Kayn,Chogath,Lucian,Yuumi,Mordekaiser,Viego,Irelia,Aphelios,Lulu,1
NA1_5510394952,16.5,Gnar,Rumble,Ekko,Sivir,Karma,Shen,Taliyah,Nasus,Ezreal,Brand,1
NA1_5505603873,16.5,Ornn,JarvanIV,Aatrox,Samira,Thresh,TahmKench,Rammus,Leblanc,Tristana,Alistar,1
NA1_5506545423,16.5,Gangplank,Vi,Orianna,Jhin,Bard,Kayle,Lillia,Naafiri,Corki,Karma,1
NA1_5511467030,16.5,Poppy,Belveth,Vex,Caitlyn,Bard,Yone,Taliyah,Qiyana,Aphelios,Nami,0
NA1_5510466244,16.5,Nasus,Talon,Ahri,Draven,Ezreal,Gragas,JarvanIV,Mel,Jhin,Soraka,0
NA1_5505771145,16.5,Ornn,Rengar,Akshan,Ashe,Milio,Gnar,LeeSin,Katarina,Lucian,Shaco,0
NA1_5511160359,16.5,Sylas,MasterYi,Ahri,Jhin,Thresh,Urgot,XinZhao,Malphite,Yunara,Lulu,0
NA1_5509579292,16.5,Jax,Zaahen,Ryze,Corki,Karma,Darius,Nasus,Syndra,Vayne,Sona,0
NA1_5511705841,16.5,Ornn,MasterYi,Xerath,Draven,Blitzcrank,Shen,JarvanIV,Vex,Ezreal,Leona,0
NA1_5510478777,16.5,Riven,XinZhao,Xerath,Ashe,Seraphine,Jayce,Viego,TwistedFate,Ezreal,Anivia,0
NA1_5511848876,16.5,Gragas,Ekko,Qiyana,Caitlyn,Sona,Ornn,Viego,Swain,Kaisa,Leona,1
NA1_5508021022,16.5,Akali,Naafiri,Orianna,Corki,Sona,Renekton,LeeSin,Zed,Kaisa,Alistar,1
NA1_5507075975,16.5,Aatrox,Zyra,Anivia,Twitch,Soraka,Riven,Graves,Fizz,Jhin,Alistar,1
NA1_5507363534,16.5,Renekton,Nunu,Orianna,Jinx,Karma,Jax,Hecarim,Malzahar,Caitlyn,Neeko,1
NA1_5507277477,16.5,Kayle,Zac,Sylas,Aphelios,Thresh,KSante,LeeSin,Ryze,Ezreal,Karma,1
NA1_5509947106,16.5,Ornn,Rammus,Ahri,Vayne,Nami,Mordekaiser,Rengar,Vex,Caitlyn,Nautilus,1
NA1_5511625823,16.5,Kayle,Nocturne,Cassiopeia,KogMaw,Milio,Garen,Viego,Xerath,Nilah,Zilean,0
NA1_5505931892,16.5,Sion,Graves,Malzahar,Jinx,Kennen,Jayce,Kindred,Veigar,Twitch,Rakan,0
NA1_5510130145,16.5,Zaahen,Vi,Ahri,Ezreal,Karma,Gragas,Warwick,Yasuo,Caitlyn,Morgana,1
NA1_5510923105,16.5,Sett,MasterYi,Sylas,Jhin,JarvanIV,Shen,Fizz,Katarina,Senna,Renata,1
NA1_5511130300,16.5,Zaahen,Camille,Taliyah,Ezreal,Nami,Ambessa,LeeSin,Malzahar,Viktor,Janna,1
NA1_5511698465,16.5,Kayle,LeeSin,Ornn,Vayne,Janna,Mordekaiser,Ekko,Chogath,Sivir,Alistar,0
NA1_5511231241,16.5,Brand,Ekko,Naafiri,Olaf,Thresh,Zaahen,Talon,Syndra,Ashe,TahmKench,1
NA1_5511064795,16.5,Rumble,Qiyana,Akshan,Jinx,JarvanIV,Darius,Viego,Taliyah,Tristana,Zilean,0
NA1_5508794373,16.5,Zaahen,DrMundo,Neeko,Lucian,Nami,Udyr,Khazix,Akshan,Corki,Bard,1
NA1_5509626939,16.5,MasterYi,Fizz,Kaisa,MissFortune,Lulu,Pantheon,Zac,Brand,Vayne,Yuumi,1
NA1_5508331951,16.5,Gangplank,Hecarim,Viktor,Kaisa,Brand,Olaf,Shyvana,Hwei,Yunara,Shen,1
NA1_5511692528,16.5,Irelia,Diana,Lux,Ashe,Ezreal,Sett,Graves,Leblanc,Lucian,Karma,1
NA1_5510946998,16.5,Sion,Jayce,Swain,Hwei,Bard,Gnar,Nasus,Syndra,Yunara,Thresh,1
NA1_5510779760,16.5,Kayle,LeeSin,Katarina,Ezreal,Karma,Sett,Khazix,Azir,Lucian,Sona,0
NA1_5510314965,16.5,Fiora,Amumu,Riven,Viego,Anivia,Yone,Kayn,Lux,Seraphine,Rell,1
NA1_5511775638,16.5,Aatrox,Sejuani,Zed,KogMaw,Sona,Zaahen,Gwen,Lux,Jinx,Rakan,1
NA1_5511719996,16.5,Riven,Fizz,AurelionSol,Caitlyn,Braum,Malphite,Zaahen,Aurora,Jhin,Leona,0
NA1_5509551629,16.5,Darius,Ambessa,Anivia,Draven,Yuumi,Varus,Kayn,Yone,KogMaw,Nami,1
NA1_5510446811,16.5,Mordekaiser,Graves,Pantheon,Veigar,Lulu,Aatrox,JarvanIV,Katarina,Yone,Bard,1
NA1_5511047414,16.5,Aurora,Lillia,Sion,Yasuo,Janna,Rumble,Graves,Zed,Mel,Leona,1
NA1_5507615045,16.5,DrMundo,Khazix,Malzahar,Ezreal,Nami,Garen,Ivern,Mel,Zeri,Sona,0
NA1_5511024566,16.5,Shen,Rengar,Malzahar,Caitlyn,Syndra,Jax,DrMundo,Viktor,Aphelios,Nautilus,1
NA1_5506577606,16.5,Aatrox,Elise,Yasuo,Caitlyn,Nautilus,Irelia,Jayce,Sylas,Ziggs,Pantheon,0
NA1_5509711809,16.5,Teemo,Khazix,Viktor,Caitlyn,Blitzcrank,Urgot,Briar,Orianna,Sivir,Nami,0
NA1_5508698950,16.5,Vayne,MonkeyKing,Ahri,Seraphine,Thresh,Jayce,JarvanIV,Sylas,Ashe,Velkoz,0
NA1_5506076157,16.5,Garen,Talon,Ahri,Yunara,Lulu,Fiora,Fizz,Akshan,Swain,JarvanIV,1
NA1_5510708420,16.5,Yone,Vi,Akali,Jhin,Thresh,Gangplank,Elise,Zed,Sivir,Amumu,0
NA1_5509593865,16.5,Volibear,Diana,Qiyana,Tristana,Milio,Aurora,Shen,Katarina,Caitlyn,Sona,1
NA1_5511130110,16.5,Sion,JarvanIV,Viktor,Caitlyn,Lux,Sett,LeeSin,Akali,Smolder,Milio,1
NA1_5511744773,16.5,Maokai,Briar,Fizz,Smolder,Braum,DrMundo,Talon,Hwei,Yunara,Blitzcrank,1
NA1_5508858175,16.5,Sion,Jayce,Renekton,Caitlyn,Sona,Yasuo,Rengar,Viktor,Aphelios,Nami,0
NA1_5511078389,16.5,Zac,Talon,FiddleSticks,Draven,Pyke,KSante,Graves,Fizz,Varus,Karma,1
NA1_5510010158,16.5,Renekton,Zac,Galio,MissFortune,Blitzcrank,Zaahen,Elise,Corki,KogMaw,Braum,1
NA1_5511564165,16.5,Renekton,LeeSin,Fizz,Caitlyn,Thresh,Olaf,Ambessa,Ahri,Lucian,Sona,0
NA1_5510575675,16.5,Ornn,Graves,Taliyah,Mel,Nautilus,Vladimir,Rengar,Qiyana,Veigar,Karma,1
NA1_5506646887,16.5,Aurora,Ambessa,Qiyana,Ziggs,Leona,Corki,MasterYi,Mel,Seraphine,Poppy,1
NA1_5508741597,16.5,Riven,MasterYi,Katarina,Zyra,Yuumi,Jayce,Viego,Vladimir,Caitlyn,Janna,1
NA1_5511889396,16.5,Riven,Ekko,TwistedFate,Jinx,Milio,Gnar,Kindred,Katarina,Vladimir,Lulu,1
NA1_5508752805,16.5,Aatrox,Fizz,Taliyah,Yunara,Lulu,Mordekaiser,Naafiri,Sion,Jhin,Thresh,1
NA1_5511297654,16.5,Anivia,Sylas,Akshan,Smolder,Karma,Mordekaiser,Malphite,Galio,Vayne,Nami,1
NA1_5509624603,16.5,Irelia,Diana,Yasuo,Ezreal,Shaco,Renekton,Ambessa,Akali,Yunara,Nami,1
NA1_5506099945,16.5,Illaoi,Nocturne,Ahri,Caitlyn,Karma,Yone,Graves,Nasus,Tristana,Maokai,0
NA1_5509075171,16.5,Zeri,Udyr,Ahri,Aphelios,Karma,Lissandra,Zaahen,Veigar,Sivir,Sona,1
NA1_5509960095,16.5,DrMundo,Evelynn,Naafiri,Aphelios,Karma,Vayne,Talon,Zed,Smolder,Seraphine,0
NA1_5510466505,16.5,Sion,Graves,Akali,Jinx,Braum,Swain,Hecarim,Jayce,Ziggs,Leona,0
NA1_5509261893,16.5,Irelia,Diana,Ryze,Yone,Morgana,Maokai,Belveth,Akali,Samira,Nami,1
