match_id,patch,blue_1,blue_2,blue_3,blue_4,blue_5,red_1,red_2,red_3,red_4,red_5,blue_win
NA1_5508959377,16.5,Aatrox,Akali,Sion,Soraka,Veigar,Fiora,Jhin,Singed,Vladimir,XinZhao,1
NA1_5509062009,16.5,Ashe,JarvanIV,Lissandra,Shen,Sona,Ahri,Bard,Vi,Volibear,Zeri,1
NA1_5510209933,16.5,Aatrox,Hwei,Kayn,Maokai,Tristana,AurelionSol,Fiora,Galio,MissFortune,Warwick,1
NA1_5506301037,16.5,Orianna,Qiyana,Soraka,Vayne,Yorick,Cassiopeia,Jax,RekSai,TahmKench,Vladimir,1
NA1_5505803719,16.5,Caitlyn,Diana,Neeko,Nidalee,Zaahen,Aatrox,Brand,DrMundo,Lucian,Nami,0
NA1_5507493779,16.5,Braum,Ekko,Jhin,Rumble,Smolder,Garen,Jinx,Pantheon,Rakan,Udyr,0
NA1_5510383673,16.5,Janna,Kled,Morgana,Ryze,Varus,Fizz,Jayce,Mel,Milio,Smolder,1
NA1_5507282338,16.5,Aurora,Bard,Gnar,Zeri,Zyra,Caitlyn,Neeko,Rell,Syndra,Talon,0
NA1_5506900242,16.5,Ahri,Graves,Rakan,Riven,Vayne,Belveth,Karma,Qiyana,Urgot,Yunara,1
NA1_5508859579,16.5,Gnar,JarvanIV,Senna,TahmKench,Vladimir,Darius,Draven,Leona,Warwick,Xerath,0
NA1_5505763223,16.5,Kaisa,Riven,Sona,Vex,XinZhao,Akali,Kayn,Lulu,Orianna,Sivir,0
NA1_5508114056,16.5,Aatrox,LeeSin,Nilah,Xerath,Yuumi,Azir,Sona,Vex,XinZhao,Yunara,1
NA1_5508025160,16.5,Cassiopeia,Leblanc,Nami,Sivir,Viego,Karma,Katarina,LeeSin,Smolder,Velkoz,1
NA1_5508987812,16.5,Garen,Gragas,Mel,Nami,Rengar,Camille,Lucian,Thresh,Warwick,Yasuo,0
NA1_5507909994,16.5,JarvanIV,Mel,MissFortune,Thresh,Yorick,Caitlyn,Chogath,Elise,Swain,Viktor,1
NA1_5509764652,16.5,Illaoi,Nocturne,Pyke,Sion,Ziggs,Alistar,Kayn,TahmKench,Tristana,Viktor,1
NA1_5509826548,16.5,Briar,Caitlyn,Malzahar,MasterYi,Soraka,Chogath,Kaisa,Kindred,Nami,Yone,0
NA1_5506614787,16.5,Ahri,Ezreal,Neeko,Viego,Vladimir,Aphelios,DrMundo,Karthus,Naafiri,Thresh,0
NA1_5506458814,16.5,Graves,KogMaw,Nami,Smolder,Swain,Ambessa,KSante,Kaisa,Katarina,Zyra,1
NA1_5508567079,16.5,Darius,Sejuani,Vayne,Veigar,Zilean,Ekko,Kled,Nami,Nilah,Zed,1
NA1_5509571517,16.5,Bard,Hwei,LeeSin,Neeko,Warwick,DrMundo,Graves,Mel,Milio,Zeri,1
NA1_5510713319,16.5,Cassiopeia,Jinx,Kindred,Soraka,Xerath,Aurora,Bard,Jhin,LeeSin,Ryze,1
NA1_5508153179,16.5,Darius,Draven,Jax,Leblanc,Nami,Corki,Karthus,Nasus,Thresh,TwistedFate,1
NA1_5510472137,16.5,Graves,Kaisa,Malphite,Sylas,Xerath,Bard,Mordekaiser,Rengar,Vayne,Yone,0
NA1_5507059948,16.5,Blitzcrank,Lucian,Ornn,Sylas,Zed,Rengar,Rumble,Swain,Thresh,Yone,1
NA1_5508448225,16.5,Aphelios,Gnar,LeeSin,Milio,Orianna,Aatrox,MonkeyKing,Smolder,Soraka,Vex,1
NA1_5507092855,16.5,Annie,Ezreal,FiddleSticks,Fiora,Karma,Chogath,Draven,LeeSin,Sylas,Talon,1
NA1_5510558502,16.5,Ekko,Kaisa,Nami,Riven,Taliyah,AurelionSol,Darius,Jax,Jhin,Soraka,0
NA1_5509752363,16.5,Aatrox,AurelionSol,Bard,Twitch,Yone,Anivia,Caitlyn,Khazix,Malzahar,Riven,1
NA1_5510008779,16.5,Anivia,Draven,Fizz,Maokai,Viego,Ashe,Khazix,Nautilus,Ryze,Vayne,1
NA1_5506957146,16.5,Kayn,Malzahar,Milio,Olaf,Yunara,Draven,Karthus,Shen,Thresh,Yone,0
NA1_5508901295,16.5,Lux,Swain,Talon,Vladimir,Yone,Fizz,Graves,Morgana,Riven,Smolder,0
NA1_5510677673,16.5,Ezreal,Graves,Jhin,Katarina,Ornn,Fiora,Lucian,Milio,Udyr,Zed,0
NA1_5505873186,16.5,Kayn,Soraka,Varus,Vayne,Vladimir,Jinx,Lissandra,Mel,Rengar,Urgot,0
NA1_5510349861,16.5,Gnar,Gragas,Nautilus,Yone,Yunara,Caitlyn,Kennen,Khazix,Sylas,Zilean,0
NA1_5507103947,16.5,Ashe,Jayce,Karma,Poppy,Ryze,Ezreal,Nami,Olaf,Qiyana,Zac,1
NA1_5506865181,16.5,Ambessa,Fizz,Nautilus,Smolder,XinZhao,Soraka,Urgot,Viego,Viktor,Ziggs,0
NA1_5506919135,16.5,Graves,Lulu,Lux,Riven,Zeri,Corki,Jayce,Smolder,Sylas,Zaahen,1
NA1_5509349957,16.5,Ekko,Nautilus,Rengar,Udyr,Vayne,Corki,Darius,Karthus,Malphite,Senna,1
NA1_5509821874,16.5,Braum,Leblanc,LeeSin,MissFortune,Mordekaiser,Graves,Leona,Mel,Vayne,Zaahen,1
NA1_5506554081,16.5,Caitlyn,Karma,Katarina,Nocturne,Zaahen,Belveth,Orianna,Samira,Thresh,Varus,0
NA1_5508311233,16.5,Akali,Gnar,Graves,Kaisa,Swain,Akshan,Elise,Ornn,Rumble,Viktor,0
NA1_5510376273,16.5,Aurora,Nami,Veigar,Yorick,Zaahen,Ekko,Fizz,Nocturne,Sivir,Soraka,0
NA1_5507922420,16.5,Diana,Leona,MissFortune,Sion,Warwick,Akali,Darius,Graves,Lucian,Nami,1
NA1_5508960418,16.5,Belveth,Irelia,Pyke,Senna,Teemo,Ashe,Lissandra,Milio,Rengar,Sion,1
NA1_5508651844,16.5,Ahri,Ashe,Fiora,Graves,Seraphine,Corki,FiddleSticks,Mel,Sion,Thresh,1
NA1_5509789378,16.5,Ashe,Graves,Neeko,Udyr,Zac,Ekko,Smolder,Soraka,Vayne,Zyra,0
NA1_5510878545,16.5,Ahri,Jhin,Ornn,Viego,Xerath,Aurora,Ezreal,Renekton,Udyr,Yuumi,1
NA1_5505697557,16.5,Ashe,Mordekaiser,Pantheon,TwistedFate,Zed,Graves,Kaisa,Nami,TahmKench,Zoe,0
NA1_5510415751,16.5,Akshan,Hwei,KSante,Kayn,Lux,Thresh,Twitch,Viego,Yorick,Ziggs,0
NA1_5508891913,16.5,Anivia,Hecarim,Senna,Swain,Vladimir,Ambessa,Elise,Kaisa,Zaahen,Ziggs,0
NA1_5506313232,16.5,Ahri,Corki,Diana,Fiora,Karma,MissFortune,Shen,Talon,Viktor,Vladimir,1
NA1_5505905473,16.5,Amumu,Fizz,Kaisa,Nami,Riven,Corki,Karma,Kindred,Vayne,Zac,1
NA1_5506458962,16.5,Anivia,Kalista,Katarina,Qiyana,Sett,FiddleSticks,Fiora,Irelia,Jhin,Swain,0
NA1_5505994172,16.5,Ashe,Darius,Kindred,Nautilus,Viktor,Ezreal,FiddleSticks,Karma,Nasus,Riven,1
NA1_5509717593,16.5,MasterYi,MissFortune,Nautilus,Neeko,Vayne,Fizz,Graves,Jhin,Leona,Malphite,0
NA1_5508480954,16.5,Anivia,Graves,Hwei,Jayce,Seraphine,Aphelios,Lulu,Nasus,Sejuani,Yone,1
NA1_5510306339,16.5,Caitlyn,Gwen,Karma,Nocturne,Syndra,Aphelios,Khazix,Pantheon,Veigar,Xerath,1
NA1_5506087140,16.5,Anivia,Corki,KSante,Qiyana,Taric,Akali,Garen,Jinx,Khazix,Soraka,0
NA1_5507857298,16.5,Fizz,Pantheon,Pyke,Senna,Volibear,Illaoi,Ryze,Soraka,Talon,Vayne,1
NA1_5505598339,16.5,Akali,LeeSin,Lulu,Rumble,Tristana,Orianna,Qiyana,Rakan,Varus,Xayah,1
NA1_5507095090,16.5,Brand,Graves,Leona,Pantheon,Ryze,Evelynn,Lux,Nautilus,Orianna,Smolder,1
NA1_5509008341,16.5,Katarina,Lillia,Smolder,Soraka,Zaahen,Ashe,Belveth,Garen,Syndra,Velkoz,0
NA1_5510688884,16.5,Karma,MasterYi,Renekton,TahmKench,Varus,Ekko,Seraphine,Talon,Trundle,Vayne,1
NA1_5508277595,16.5,Ekko,Kassadin,Taliyah,Tristana,Tryndamere,Brand,Nasus,Yunara,Zilean,Zyra,0
LA1_1699702866,16.5,Ahri,Jax,Jhin,Mordekaiser,Nami,Karma,Ornn,Smolder,Warwick,Xerath,0
NA1_5509696482,16.5,Anivia,Caitlyn,Seraphine,Shen,Zyra,Ashe,Ekko,Milio,Veigar,Yorick,0
NA1_5506390063,16.5,Amumu,Aurora,Kalista,Soraka,Veigar,Caitlyn,Lux,Nidalee,Sion,Taliyah,0
NA1_5509655128,16.5,Ahri,Janna,Kayle,Swain,XinZhao,Ambessa,Irelia,Nami,Sylas,Vayne,0
NA1_5507671793,16.5,Corki,Graves,Janna,LeeSin,Ryze,MasterYi,MissFortune,Rell,Talon,Yorick,0
NA1_5507589067,16.5,Aatrox,Akali,Caitlyn,Garen,Lulu,Nami,Shyvana,Sion,Twitch,Yasuo,0
NA1_5509246433,16.5,Aatrox,Annie,Lucian,Nami,Talon,Ambessa,Kayn,MissFortune,Soraka,Zoe,1
NA1_5506852230,16.5,Mel,Seraphine,Singed,Udyr,Yunara,Anivia,Ashe,Janna,Sion,Zaahen,1
NA1_5508459675,16.5,Bard,Graves,Jayce,Mel,Volibear,Anivia,Darius,Gangplank,MissFortune,Rell,1
NA1_5509718487,16.5,Fizz,Graves,Gwen,Leona,Lucian,Akali,JarvanIV,Jhin,Thresh,Viktor,0
NA1_5508995034,16.5,Ambessa,Malphite,MissFortune,Seraphine,Zac,Darius,Diana,Jhin,Nautilus,Zed,0
NA1_5508455816,16.5,Hecarim,KogMaw,Shaco,Vayne,Yasuo,Cassiopeia,Karma,Sylas,Twitch,Xerath,0
NA1_5507601147,16.5,Akali,Jinx,KSante,Karma,Rengar,Ashe,Diana,Gwen,Jayce,TahmKench,1
NA1_5506545057,16.5,Janna,Jayce,Sivir,Skarner,Zoe,Draven,Fiora,Kayn,Rumble,Zed,1
NA1_5507058760,16.5,Karma,Pantheon,Shyvana,Vex,Yunara,Galio,Illaoi,Jinx,MasterYi,Nami,0
NA1_5510022803,16.5,Fizz,Pyke,Rumble,Talon,Tristana,Braum,Katarina,Malphite,Naafiri,Viktor,0
NA1_5508376749,16.5,Graves,Malphite,Malzahar,Maokai,MissFortune,Diana,Kalista,Renata,Sylas,Syndra,1
NA1_5509004544,16.5,Brand,Braum,Irelia,Karma,Viego,Jax,Tristana,Udyr,Veigar,Yuumi,1
NA1_5509167267,16.5,Jhin,MasterYi,Soraka,Veigar,Yone,Jinx,Katarina,Nautilus,Renekton,Shen,0
NA1_5506203318,16.5,Karma,Kindred,Varus,Xayah,Yone,Heimerdinger,Irelia,Rumble,Smolder,Zilean,0
NA1_5506828578,16.5,Diana,Galio,LeeSin,Sona,Yunara,Janna,Jayce,Jhin,Vi,Xerath,1
NA1_5506661607,16.5,KogMaw,Nunu,Orianna,Pyke,Sion,AurelionSol,Brand,Caitlyn,DrMundo,Graves,1
NA1_5508858175,16.5,Caitlyn,Jayce,Renekton,Sion,Sona,Aphelios,Nami,Rengar,Viktor,Yasuo,0
NA1_5510178517,16.5,Aatrox,AurelionSol,Evelynn,Rell,Yone,Alistar,Aphelios,Chogath,MasterYi,Veigar,1
NA1_5507144608,16.5,Ahri,Hwei,Kayn,Renekton,Smolder,Graves,Jhin,Rakan,Yorick,Ziggs,0
NA1_5509761132,16.5,Ahri,Jinx,Renekton,Senna,Zaahen,Ashe,AurelionSol,Smolder,Udyr,Vayne,0
NA1_5510286235,16.5,Camille,Jax,Karthus,LeeSin,MonkeyKing,Kaisa,Nautilus,Pantheon,Quinn,TwistedFate,0
NA1_5506349773,16.5,Ashe,Brand,Poppy,Soraka,Tristana,Kindred,Lux,Senna,Zaahen,Zed,1
NA1_5509259342,16.5,Ezreal,Jayce,Leona,Xerath,Yone,Graves,Karma,Lux,Renekton,Sona,0
NA1_5507122080,16.5,Mel,Syndra,Vi,Warwick,Yunara,Kassadin,Khazix,Ornn,Soraka,Varus,0
NA1_5508865334,16.5,Aurora,Bard,Ezreal,Naafiri,Sion,Ahri,Annie,Gragas,JarvanIV,Jhin,1
NA1_5506241347,16.5,Kaisa,Lux,Mordekaiser,Qiyana,Veigar,Camille,Kled,Lucian,Malzahar,Nami,1
NA1_5507534669,16.5,Azir,Caitlyn,Neeko,Viego,Yasuo,Gangplank,Ivern,Nami,Pantheon,Senna,0
NA1_5507760835,16.5,Gangplank,LeeSin,Sona,Veigar,Zoe,Brand,Gragas,Soraka,Viego,Yone,1
NA1_5510075236,16.5,AurelionSol,Lulu,Riven,Sivir,Volibear,Graves,KogMaw,Nautilus,Rumble,Sylas,0
NA1_5508028333,16.5,Ahri,Jhin,Neeko,Nocturne,Riven,Ambessa,Ryze,Shen,Twitch,Yuumi,0
NA1_5510185749,16.5,Kassadin,Lillia,Milio,Twitch,Volibear,AurelionSol,Belveth,Braum,DrMundo,Veigar,1
NA1_5510287310,16.5,Janna,Qiyana,Syndra,Volibear,Yunara,Aurora,Jinx,Kled,LeeSin,Rell,0
NA1_5509754664,16.5,Ambessa,Ashe,Orianna,Seraphine,Zed,Kayn,Nasus,Senna,Taliyah,Thresh,1
NA1_5508725101,16.5,DrMundo,Gnar,Katarina,Senna,Ziggs,Jayce,Karthus,Leblanc,Pyke,TahmKench,1
NA1_5506465834,16.5,Nilah,Qiyana,Veigar,XinZhao,Yuumi,Ambessa,Milio,TwistedFate,Yunara,Zaahen,1
NA1_5509114864,16.5,Aurora,Vayne,XinZhao,Yasuo,Zyra,Ashe,Gwen,MissFortune,Pantheon,Taliyah,1
NA1_5507382769,16.5,Jayce,Lucian,Nidalee,Yuumi,Zed,Blitzcrank,Elise,Urgot,Vayne,Yasuo,0
NA1_5509283534,16.5,Bard,Mel,Ornn,Vi,Xayah,Corki,Gnar,Khazix,Nautilus,Viktor,1
NA1_5505754413,16.5,Alistar,Camille,Lux,Qiyana,Yasuo,Irelia,Naafiri,Nami,Viktor,Volibear,1
NA1_5509750795,16.5,Irelia,Ivern,Lissandra,Pyke,Samira,Bard,KSante,Teemo,Yasuo,Ziggs,0
NA1_5510462591,16.5,Graves,Irelia,Ornn,Swain,Vayne,DrMundo,KogMaw,Seraphine,Sylas,Warwick,0
NA1_5509306031,16.5,Ahri,Nautilus,Sion,Vladimir,XinZhao,Bard,Khazix,Viego,Zaahen,Ziggs,1
NA1_5510546171,16.5,Fiora,Hecarim,Mel,Sona,Yasuo,Akali,Fizz,Jinx,Nautilus,Zaahen,0
NA1_5508887129,16.5,Caitlyn,Ekko,Irelia,Nocturne,Pyke,Pantheon,Renekton,Soraka,TwistedFate,Yasuo,0
NA1_5509696674,16.5,Nautilus,Pantheon,Skarner,Taliyah,Ziggs,Janna,MasterYi,Swain,Urgot,Vayne,1
NA1_5507195739,16.5,Gragas,Mel,Sett,Thresh,Zaahen,Chogath,Kayn,LeeSin,Zed,Zilean,0
NA1_5505948384,16.5,Belveth,Karma,Swain,Yasuo,Zeri,Anivia,Graves,Nautilus,Samira,Sejuani,0
NA1_5510506938,16.5,Darius,Leona,Malzahar,Talon,Viktor,Ahri,DrMundo,MissFortune,Seraphine,Shen,0
NA1_5508853430,16.5,Aurora,Corki,Mordekaiser,Pantheon,Senna,Ekko,Jinx,Renekton,Thresh,Veigar,1
NA1_5505737701,16.5,Aurora,Camille,RekSai,Sona,Yunara,Garen,Janna,Jhin,Kindred,Orianna,1
NA1_5510416400,16.5,Ahri,Akali,Caitlyn,Seraphine,XinZhao,Graves,Jinx,KSante,Leona,Taliyah,1
NA1_5510230545,16.5,Ezreal,Gwen,Leona,Ornn,Zac,Jayce,Kaisa,LeeSin,Neeko,Orianna,0
NA1_5506789188,16.5,Anivia,Hecarim,Jax,Katarina,Shen,Briar,Lissandra,Thresh,Twitch,Urgot,0
NA1_5507909271,16.5,Graves,Kaisa,Lissandra,Neeko,Sion,Braum,Jayce,Mel,Varus,Yone,1
NA1_5510737727,16.5,LeeSin,Mel,Naafiri,Zaahen,Zyra,Chogath,Senna,Shen,Smolder,Vi,0
NA1_5507209760,16.5,Caitlyn,Darius,Leona,Lissandra,Warwick,Briar,Lucian,Nami,Teemo,Velkoz,0
NA1_5510556280,16.5,Caitlyn,Gragas,Graves,Morgana,Zoe,Ezreal,Gwen,Pyke,Syndra,Volibear,1
NA1_5510579065,16.5,Blitzcrank,Galio,Karthus,Sion,Yunara,DrMundo,Draven,Ekko,Naafiri,Seraphine,0
NA1_5507681549,16.5,Aphelios,Kayn,LeeSin,Soraka,Vladimir,Nautilus,Samira,Udyr,Xerath,Zaahen,0
NA1_5506602680,16.5,AurelionSol,Braum,Lucian,Renekton,Vi,Akshan,Aurora,Caitlyn,Gwen,Nami,0
NA1_5505669567,16.5,Caitlyn,Khazix,Swain,Tryndamere,Viktor,Aphelios,Chogath,Kayn,Ryze,Velkoz,1
NA1_5510425259,16.5,Ahri,Amumu,Aphelios,LeeSin,Rumble,Anivia,Darius,Kaisa,Karma,Maokai,1
NA1_5506768694,16.5,Ezreal,Hecarim,Naafiri,Sona,Viktor,Ahri,Bard,Corki,JarvanIV,Ryze,0
NA1_5508485825,16.5,Aatrox,Aurora,Jayce,Milio,Vayne,Ahri,Jhin,LeeSin,Nunu,Zilean,0
NA1_5505964381,16.5,Amumu,Aphelios,Darius,Velkoz,Vex,AurelionSol,Nunu,Riven,Senna,Yasuo,0
NA1_5506263591,16.5,Ambessa,LeeSin,Senna,Veigar,Xayah,Jinx,Mel,Ornn,Rengar,Sona,1
NA1_5510527548,16.5,Annie,Caitlyn,Ekko,Lux,Riven,Aphelios,Blitzcrank,Cassiopeia,Senna,Zac,1
NA1_5508379609,16.5,Gnar,Jinx,Karma,Taliyah,Zyra,Akali,Ezreal,Hecarim,KSante,Lulu,1
NA1_5509207261,16.5,Irelia,Katarina,Khazix,Lucian,Milio,Jinx,Naafiri,RekSai,Thresh,Zaahen,1
NA1_5506829217,16.5,Galio,Kindred,KogMaw,Pyke,Yone,Corki,Katarina,Maokai,MonkeyKing,Singed,1
NA1_5507335572,16.5,Galio,Jinx,Rumble,Thresh,Zaahen,Chogath,LeeSin,Morgana,Naafiri,Yunara,0
NA1_5510794078,16.5,JarvanIV,Jinx,Smolder,Thresh,Yone,Annie,Braum,Nasus,Nunu,Tristana,1
NA1_5505658226,16.5,Lulu,Rammus,Ryze,Sion,Yunara,Jhin,Rakan,Syndra,Vi,Yone,0
NA1_5510425704,16.5,Kayle,Maokai,Milio,Yone,Yunara,Akshan,Brand,Graves,Rell,Sion,0
NA1_5508661652,16.5,Hecarim,Kaisa,Leona,Viktor,Volibear,MasterYi,Renekton,Smolder,Thresh,Zyra,1
NA1_5509683659,16.5,Lulu,Singed,Smolder,Vayne,Volibear,Galio,Lucian,Mordekaiser,Thresh,Viego,1
NA1_5510253636,16.5,Alistar,Gangplank,Graves,Kassadin,Veigar,AurelionSol,JarvanIV,Jinx,Malphite,Soraka,1
NA1_5509267221,16.5,Akali,Ambessa,Khazix,Varus,Zyra,Aphelios,Gragas,Kennen,RekSai,Thresh,1
NA1_5506790062,16.5,Bard,Belveth,LeeSin,TwistedFate,Vayne,Akali,Graves,MasterYi,Pyke,Smolder,1
NA1_5508581054,16.5,Ahri,Kindred,Yuumi,Zaahen,Zeri,Ambessa,Ezreal,Illaoi,Pyke,Taliyah,0
NA1_5508437978,16.5,Ezreal,Hecarim,Karma,Poppy,Yone,AurelionSol,Gnar,Nami,RekSai,Swain,0
NA1_5509100520,16.5,Ezreal,Heimerdinger,Karma,Kindred,Yone,Ashe,Caitlyn,Diana,Orianna,Ornn,1
NA1_5508955651,16.5,Jinx,Karma,Nidalee,TwistedFate,Urgot,Ashe,Chogath,Khazix,Neeko,Zilean,1
NA1_5505701145,16.5,Lillia,Sylas,Urgot,Xerath,Yunara,Ambessa,Graves,Leblanc,Taliyah,Zilean,0
NA1_5509281665,16.5,Gragas,KSante,Kayle,Pyke,Samira,Ambessa,Azir,Jinx,Khazix,Zilean,0
NA1_5508357670,16.5,Braum,Camille,Elise,Ezreal,TwistedFate,Anivia,Hwei,Irelia,LeeSin,Velkoz,1
NA1_5508337614,16.5,Briar,Riven,Thresh,Varus,Vex,Braum,Lucian,Rumble,Udyr,Yasuo,1
NA1_5509778720,16.5,Galio,Graves,Jayce,Katarina,Yuumi,Aurora,KogMaw,Qiyana,Rakan,Sion,1
NA1_5509371457,16.5,Fizz,Gangplank,Morgana,Syndra,Xayah,Aphelios,Kayle,Orianna,Taliyah,Zilean,1
NA1_5510073831,16.5,Azir,Chogath,Graves,Jhin,Leona,Nami,Shen,Yone,Yorick,Ziggs,0
NA1_5509709270,16.5,JarvanIV,Lissandra,Mel,Sion,Xerath,AurelionSol,Qiyana,Rakan,Rumble,Zaahen,0
NA1_5509188393,16.5,Bard,Elise,Gnar,Katarina,MissFortune,Ahri,Camille,RekSai,Senna,TahmKench,0
NA1_5509348554,16.5,Ahri,Jinx,Karthus,MonkeyKing,Rakan,Chogath,Katarina,Sona,Udyr,Zeri,0
NA1_5509833240,16.5,Garen,Nunu,Rell,Samira,Xerath,Akali,Ashe,JarvanIV,Nami,Orianna,1
NA1_5506935432,16.5,Aatrox,Brand,FiddleSticks,Qiyana,Samira,Anivia,Belveth,Janna,Udyr,Zeri,0
NA1_5505775150,16.5,Corki,Ekko,Rell,Skarner,Yone,Kaisa,Nami,Poppy,Taliyah,Vi,0
NA1_5509052447,16.5,Aatrox,Fizz,Rakan,Shaco,Yasuo,Ezreal,JarvanIV,Sylas,Urgot,Velkoz,1
NA1_5509693160,16.5,Jinx,Karma,Leblanc,Nocturne,Riven,Ashe,Fizz,Kayle,Kayn,Seraphine,0
NA1_5508519828,16.5,Hwei,Jinx,Lillia,Milio,Nasus,Jax,Karma,Samira,Shaco,TwistedFate,0
NA1_5509824753,16.5,Gragas,Janna,Jhin,LeeSin,Morgana,DrMundo,Ezreal,JarvanIV,Karma,Veigar,0
NA1_5506214615,16.5,Aatrox,Senna,Swain,Viktor,XinZhao,Ambessa,Braum,Lillia,Vladimir,Yunara,0
NA1_5508953829,16.5,Camille,Ekko,Elise,Lulu,Xayah,Darius,Lissandra,Samira,Shen,Thresh,0
NA1_5508522130,16.5,Anivia,Lux,Mel,Udyr,Yone,Elise,Jayce,Jhin,Orianna,Shaco,0
NA1_5510431874,16.5,Ezreal,Leona,Taliyah,Varus,Zaahen,Naafiri,Olaf,Senna,Udyr,Yunara,1
NA1_5506993891,16.5,Ashe,Hecarim,Jax,Mel,Renata,Anivia,Kaisa,Khazix,Yone,Zac,1
NA1_5507582019,16.5,Heimerdinger,Lillia,Naafiri,Nidalee,Riven,Lucian,Qiyana,Shen,Urgot,Zyra,1
NA1_5508092183,16.5,Ahri,Chogath,Jhin,Shen,Soraka,Ashe,Camille,Graves,Lulu,TwistedFate,1
NA1_5507190248,16.5,Akali,Ambessa,Aurora,Jinx,Lulu,Corki,Graves,Nami,Riven,Syndra,1
NA1_5509667567,16.5,Briar,Garen,Leona,Nunu,Tristana,AurelionSol,Blitzcrank,Caitlyn,Rengar,Shen,0
NA1_5510348119,16.5,Camille,FiddleSticks,Mel,Pantheon,Zeri,Jhin,Trundle,Viktor,Zed,Zilean,1
NA1_5507780446,16.5,Ashe,Cassiopeia,Olaf,Swain,Vi,Jayce,Jhin,Karma,Ryze,Xerath,0
NA1_5505688740,16.5,Akali,Anivia,Caitlyn,Morgana,Vi,Ezreal,Karma,Malzahar,Pantheon,Yone,0
NA1_5508925408,16.5,Ahri,Caitlyn,Gnar,Sejuani,Thresh,Fizz,Jax,Jhin,Karma,Shen,0
NA1_5510610766,16.5,Jhin,Pantheon,Rumble,Talon,Veigar,Azir,Nami,Nasus,Singed,Viego,1
NA1_5506074895,16.5,Galio,Illaoi,Lulu,Nocturne,Tristana,Annie,Gnar,Kaisa,Leona,Viego,0
NA1_5505722184,16.5,Corki,Gwen,Malzahar,Nautilus,Yorick,Ashe,Heimerdinger,JarvanIV,Ryze,Soraka,0
NA1_5510662293,16.5,KSante,Leblanc,LeeSin,Lulu,Yunara,Ahri,Rell,Renekton,Samira,Talon,0
NA1_5506321736,16.5,Graves,Jinx,Pantheon,Rumble,Senna,DrMundo,Katarina,LeeSin,Lucian,Nami,1
NA1_5509012929,16.5,Naafiri,Nami,Nunu,Vayne,Xerath,AurelionSol,Graves,Jhin,Nautilus,Ornn,1
NA1_5510849788,16.5,DrMundo,Seraphine,Sona,Swain,Viego,Bard,Jhin,Malphite,Mel,Talon,0
NA1_5507072908,16.5,Akshan,Ambessa,Kayle,Nautilus,Ziggs,Corki,Sona,Syndra,Urgot,Zac,0
NA1_5506235931,16.5,Draven,Lulu,Malphite,MasterYi,Sett,Katarina,Rammus,Senna,Velkoz,Zaahen,0
NA1_5506899120,16.5,Ashe,Garen,Karma,Seraphine,Udyr,DrMundo,Gwen,Lucian,Mel,Yuumi,1
NA1_5510271058,16.5,Galio,Lulu,Teemo,Yunara,Zaahen,Garen,Kassadin,LeeSin,Samira,Yuumi,1
NA1_5508933391,16.5,Akali,Ezreal,Jinx,Sylas,Tryndamere,LeeSin,Nasus,Senna,Syndra,Vayne,0
NA1_5505547848,16.5,Shen,Syndra,Veigar,Viego,Zed,Irelia,KogMaw,Nami,Nunu,Xerath,0
NA1_5506360277,16.5,Galio,KogMaw,Soraka,Viego,Zed,DrMundo,Jax,Nidalee,Ryze,Sivir,1
NA1_5506646734,16.5,Ahri,Irelia,Nami,Sylas,Twitch,Diana,Mordekaiser,Nautilus,Tristana,Yone,1
NA1_5508903555,16.5,Irelia,Katarina,Shen,Swain,Zoe,Annie,Graves,Janna,Jinx,Riven,1
NA1_5507987568,16.5,Blitzcrank,Graves,Kayle,Smolder,Syndra,AurelionSol,KSante,Sivir,Xerath,Zilean,1
NA1_5506690540,16.5,Anivia,Jax,Lucian,Naafiri,Nami,Irelia,Jayce,Jhin,Swain,Zoe,1
NA1_5510587929,16.5,Hwei,JarvanIV,Karma,Xayah,Yone,Bard,Kayn,Ornn,Varus,Viktor,0
NA1_5506175646,16.5,Aurora,Braum,Caitlyn,Fiora,Sylas,Ashe,Galio,LeeSin,Rumble,Seraphine,0
NA1_5505754969,16.5,Nunu,Sion,TahmKench,Xerath,Yuumi,Lulu,Nocturne,Ryze,Sivir,Volibear,0
NA1_5509189244,16.5,Ambessa,Aurora,Fizz,Jhin,Soraka,Blitzcrank,Ezreal,Hecarim,Kennen,Riven,0
NA1_5509217622,16.5,Kassadin,Maokai,Milio,Vayne,Yunara,AurelionSol,Hecarim,Thresh,Udyr,Zilean,0
NA1_5509653448,16.5,Ashe,Cassiopeia,Morgana,Orianna,Viego,Braum,Garen,Hwei,Jayce,Twitch,0
NA1_5507142213,16.5,Kayle,MissFortune,Nami,Talon,Vladimir,Alistar,Graves,Syndra,Urgot,Velkoz,0
NA1_5508269757,16.5,Janna,KogMaw,Leblanc,Ryze,Zed,Akali,Ambessa,Brand,Lucian,Zilean,0
NA1_5508844715,16.5,Ambessa,Rakan,Sylas,Veigar,Yasuo,Braum,Nasus,Nidalee,Ornn,Yunara,0
NA1_5510868304,16.5,Aatrox,Ambessa,Anivia,Karma,Sivir,Bard,Ezreal,Gwen,Mel,Qiyana,0
NA1_5510555075,16.5,Ekko,Sylas,Twitch,Velkoz,Volibear,Brand,Leona,Udyr,Urgot,Viktor,1
